Skill_ID,Skill_Name,SkillType,Category,Subcategory
BGS881160913F2463E1,Skill 28794,Specialized Skill,Customer Service,Stakeholder Management
BGSAE3C006C6C3DF095,Skill 28795,Common Skill,Problem Solving,Resource Planning
BGS2F2288C65AD65E9D,Skill 28796,Specialized Skill,Communication,Decision Making
BGS546E80000A97F50B,Skill 28797,Certification,Data Analysis,Critical Thinking
BGSB52934D91E89EDB7,Skill 28798,Common Skill,Project Management,Critical Thinking
BGSE41B79F4ADA55513,Skill 28799,Common Skill,Project Management,Software Development
BGS6EF6DF179E0F308E,Skill 28800,Certification,Customer Service,Resource Planning
BGSB3EE11228E5FBD74,Skill 28801,Specialized Skill,Project Management,Infrastructure
BGS7B99098D32C866D1,Skill 28802,Specialized Skill,Customer Service,Software Development
BGSDA916CB42FD61939,Skill 28803,Certification,Communication,Regulatory Compliance
BGS81293649C07BE4A3,Skill 28804,Common Skill,Data Analysis,Audit
BGS2B5E9738BCE9ED7F,Skill 28805,Specialized Skill,Data Analysis,Decision Making
BGSD99B09CFF61A10D8,Skill 28806,Specialized Skill,Project Management,Presentation
BGS0B2C9442CBA61E03,Skill 28807,Certification,Risk Management,Team Management
BGS5D5417727FE19810,Skill 28808,Common Skill,Project Management,Audit
BGS3166BCB2F5CF62FB,Skill 28809,Certification,Compliance,Innovation
BGS7679ADF06F952B15,Skill 28810,Certification,Problem Solving,Agile
BGS0DF5C74BAE8F8488,Skill 28811,Certification,Finance,Risk Assessment
BGS8558FFEEA7F1F640,Skill 28812,Specialized Skill,Technology,Presentation
BGS629EC2A7BBAC3B26,Skill 28813,Specialized Skill,Project Management,Risk Assessment
BGSCB1CDC44DD54616B,Skill 28814,Common Skill,Finance,Stakeholder Management
BGSA993767288D7AECC,Skill 28815,Certification,Communication,Infrastructure
BGSFF3A1E98025473A6,Skill 28816,Common Skill,Finance,Stakeholder Management
BGS2FABD97A1821D420,Skill 28817,Specialized Skill,Risk Management,Statistical Analysis
BGS1BB0165B1D5C6157,Skill 28818,Certification,Leadership,Account Management
BGSC9E3A6928F92A624,Skill 28819,Common Skill,Customer Service,Software Development
BGSE1D33719740162FA,Skill 28820,Common Skill,Communication,Data Engineering
BGSAB14CFB8AED9BCFC,Skill 28821,Certification,Leadership,Regulatory Compliance
BGS9F3CD066274C93DC,Skill 28822,Certification,Customer Service,Team Management
BGS5F18F79A277534F6,Skill 28823,Common Skill,Compliance,Team Management
BGSA60B174CEBB255C5,Skill 28824,Specialized Skill,Problem Solving,Policy Management
BGS462B0A76D267CE41,Skill 28825,Certification,Customer Service,Stakeholder Management
BGSEBD97C609BC8E9CB,Skill 28826,Certification,Compliance,Investment Management
BGS8507E999EB2EDE1A,Skill 28827,Common Skill,Problem Solving,Business Intelligence
BGSA7B28F61B064D4E7,Skill 28828,Specialized Skill,Communication,Service Delivery
BGS409BB0DE7132ECC8,Skill 28829,Common Skill,Finance,Risk Assessment
BGS6733724D84862648,Skill 28830,Specialized Skill,Communication,Presentation
BGSCC7760F44A20A788,Skill 28831,Common Skill,Compliance,Infrastructure
BGS0B114884D89BBD41,Skill 28832,Certification,Compliance,Business Intelligence
BGS2F78177A15A13350,Skill 28833,Specialized Skill,Customer Service,Account Management
BGS7EB14719039BB30B,Skill 28834,Specialized Skill,Project Management,Decision Making
BGSBD7EA21CDAFDBC73,Skill 28835,Certification,Customer Service,Decision Making
BGSEB77877E7E83D564,Skill 28836,Specialized Skill,Compliance,Market Risk
BGS889A884F8AAC88F8,Skill 28837,Certification,Technology,Waterfall
BGS238285EB060B026E,Skill 28838,Certification,Project Management,Audit
BGSC0AFD4924A38ED49,Skill 28839,Specialized Skill,Communication,Investment Management
BGS36827206E476E812,Skill 28840,Specialized Skill,Customer Service,Account Management
BGS998CBE872429E5C5,Skill 28841,Specialized Skill,Finance,Account Management
BGS5E7168183B0FF865,Skill 28842,Common Skill,Compliance,Risk Assessment
BGSCDD9109C29B8FC02,Skill 28843,Certification,Communication,Infrastructure
BGS32DF85D5AF44A7C3,Skill 28844,Certification,Customer Service,Presentation
BGSBCFE2E9DABF5B7CA,Skill 28845,Specialized Skill,Risk Management,Infrastructure
BGS3690FDDD5B8865E6,Skill 28846,Certification,Customer Service,Statistical Analysis
BGS8087332D429F6B1C,Skill 28847,Specialized Skill,Technology,Decision Making
BGS01D5AF276B15640E,Skill 28848,Common Skill,Data Analysis,Policy Management
BGS0797B73B90AD0D07,Skill 28849,Specialized Skill,Project Management,Presentation
BGS52798AE22011634B,Skill 28850,Specialized Skill,Risk Management,Statistical Analysis
BGS3A1E70E01A20CB5D,Skill 28851,Certification,Compliance,Decision Making
BGSBC215E6F3D05CDDB,Skill 28852,Certification,Customer Service,Critical Thinking
BGS9253F300C7B2B6F1,Skill 28853,Certification,Communication,Decision Making
BGS0F99230300F9040A,Skill 28854,Common Skill,Risk Management,Resource Planning
BGS538DFE2298341993,Skill 28855,Common Skill,Technology,Data Engineering
BGS96D17E1CCF08951E,Skill 28856,Specialized Skill,Technology,Regulatory Compliance
BGS2448F96CD17C76A3,Skill 28857,Specialized Skill,Leadership,Compliance Risk
BGS2E57DFFA540F4341,Skill 28858,Certification,Leadership,Compliance Risk
BGS89000AAAB8A82888,Skill 28859,Common Skill,Compliance,Resource Planning
BGSC54353E1D5E6CBDB,Skill 28860,Specialized Skill,Project Management,Stakeholder Management
BGSCC7A34F7D2E85A38,Skill 28861,Common Skill,Finance,Presentation
BGS8E69970376448ADD,Skill 28862,Common Skill,Finance,Data Engineering
BGS9101629467E3F693,Skill 28863,Certification,Finance,Resource Planning
BGS60D5AE3B6AE35C18,Skill 28864,Certification,Data Analysis,Market Risk
BGS05E273848C9C75C1,Skill 28865,Certification,Finance,Account Management
BGSF3661F6EA31B48EA,Skill 28866,Specialized Skill,Risk Management,Critical Thinking
BGSEA72C73ED7F6BBB2,Skill 28867,Common Skill,Finance,Data Engineering
BGSAB3AB83275AA8922,Skill 28868,Certification,Finance,Reporting
BGS0096EE1D8BEEBB9D,Skill 28869,Certification,Customer Service,Innovation
BGS750960DFC7F5FF07,Skill 28870,Specialized Skill,Customer Service,Strategic Planning
BGS97918604D49CB5D2,Skill 28871,Common Skill,Communication,Investment Management
BGS700E5BFBFB198E57,Skill 28872,Common Skill,Leadership,Strategic Planning
BGSAA1ABFD0B3A841D3,Skill 28873,Certification,Project Management,Service Delivery
BGS29F20640AF0B397A,Skill 28874,Common Skill,Technology,Decision Making
BGSD9FBA8A795415C94,Skill 28875,Common Skill,Problem Solving,Regulatory Compliance
BGS5921EA22A3253793,Skill 28876,Certification,Compliance,Investment Management
BGS0892956974892044,Skill 28877,Certification,Customer Service,Change Management
BGSDC879C0C8B8BD234,Skill 28878,Certification,Communication,Market Risk
BGS13BED39AAE8769E2,Skill 28879,Common Skill,Risk Management,Policy Management
BGS6C1DC2E5E74A233D,Skill 28880,Common Skill,Risk Management,Software Development
BGS9E5B9C13D0BD5F4E,Skill 28881,Specialized Skill,Leadership,Presentation
BGS11ACAF2447CB902A,Skill 28882,Common Skill,Leadership,Strategic Planning
BGSE36EE25CE935DA4E,Skill 28883,Common Skill,Leadership,Investment Management
BGS32F8A6539DBFBBB0,Skill 28884,Specialized Skill,Leadership,Investment Management
BGS5C8CEED5F26F5BD0,Skill 28885,Certification,Communication,Compliance Risk
BGS95DFA2E8F2104712,Skill 28886,Specialized Skill,Leadership,Critical Thinking
BGS66ABA90305A5443A,Skill 28887,Specialized Skill,Project Management,Client Support
BGS4AFCC761A0C9707B,Skill 28888,Specialized Skill,Data Analysis,Team Management
BGSC1F91E85E5CF8638,Skill 28889,Specialized Skill,Communication,Client Support
BGSDB26DCB90C779A1B,Skill 28890,Certification,Risk Management,Waterfall
BGS6F30EBD5FB132FA8,Skill 28891,Specialized Skill,Project Management,Strategic Planning
BGSB4A0B5359C7095D5,Skill 28892,Specialized Skill,Customer Service,Risk Assessment
BGSF2CE2D35119E557B,Skill 28893,Common Skill,Problem Solving,Financial Analysis
BGSD235CB9CACD1C2AA,Skill 28894,Specialized Skill,Finance,Compliance Risk
BGSA748F1EE07EBBE6E,Skill 28895,Specialized Skill,Data Analysis,Written Communication
BGS56A603A81A8B3A8A,Skill 28896,Certification,Problem Solving,Written Communication
BGS50B5330C36813DC4,Skill 28897,Common Skill,Leadership,Stakeholder Management
BGSF0A32AE7D2D75F07,Skill 28898,Specialized Skill,Project Management,Decision Making
BGS96D9E1FF1BD13AB7,Skill 28899,Specialized Skill,Finance,Statistical Analysis
BGS76A5E85425434DB4,Skill 28900,Specialized Skill,Problem Solving,Compliance Risk
BGSAEB7D6AEA1CB83DA,Skill 28901,Specialized Skill,Finance,Operational Risk
BGS076F29FC7B57D644,Skill 28902,Specialized Skill,Problem Solving,Service Delivery
BGS74CDF609EA68DFA2,Skill 28903,Specialized Skill,Technology,Policy Management
BGS27D76BC5B903515C,Skill 28904,Common Skill,Compliance,Investment Management
BGS4F342D20C222E5EA,Skill 28905,Specialized Skill,Communication,Investment Management
BGS3511C49CF445FF16,Skill 28906,Common Skill,Communication,Investment Management
BGS0FEF7C0AFAF08CB2,Skill 28907,Common Skill,Compliance,Data Engineering
BGS06DDF330FC994E7C,Skill 28908,Certification,Technology,Operational Risk
BGSF39B42C7F4DB42AF,Skill 28909,Specialized Skill,Compliance,Team Management
BGSADB25877681EEE55,Skill 28910,Common Skill,Project Management,Strategic Planning
BGS08B4B999376F6EAD,Skill 28911,Specialized Skill,Leadership,Team Management
BGS7BA11476C0D04101,Skill 28912,Common Skill,Data Analysis,Strategic Planning
BGS1E69AE5F53F14DB9,Skill 28913,Certification,Project Management,Infrastructure
BGSAF52CCA42653D6FC,Skill 28914,Common Skill,Leadership,Operational Risk
BGS672C216B73A8A7A3,Skill 28915,Certification,Communication,Regulatory Compliance
BGS2A5608944F5C0A51,Skill 28916,Common Skill,Compliance,Agile
BGS22231302DB1F8E36,Skill 28917,Common Skill,Data Analysis,Change Management
BGS5034AFC0CBAB0F6A,Skill 28918,Certification,Risk Management,Stakeholder Management
BGSBB9AC4F8BF611235,Skill 28919,Common Skill,Problem Solving,Account Management
BGS8BB3D7F0FA13E82D,Skill 28920,Certification,Technology,Market Risk
BGS044772E34FF2B05D,Skill 28921,Specialized Skill,Technology,Regulatory Compliance
BGS90638A765D201DCA,Skill 28922,Common Skill,Leadership,Waterfall
BGS54E99F67B0C86AFE,Skill 28923,Common Skill,Leadership,Reporting
BGSAF17545EE6A82E86,Skill 28924,Specialized Skill,Customer Service,Stakeholder Management
BGS6F3E8D7247093867,Skill 28925,Common Skill,Risk Management,Compliance Risk
BGSE9501DD8DFBD458C,Skill 28926,Specialized Skill,Compliance,Strategic Planning
BGS6A0185A2F40ED657,Skill 28927,Certification,Compliance,Decision Making
BGS431E012F9A785850,Skill 28928,Specialized Skill,Project Management,Risk Assessment
BGSE9B725F502C67C84,Skill 28929,Specialized Skill,Risk Management,Service Delivery
BGSD0779E590BE2F5CB,Skill 28930,Specialized Skill,Data Analysis,Critical Thinking
BGSCBC198BDB1045CF2,Skill 28931,Specialized Skill,Data Analysis,Strategic Planning
BGS85788BEAE1B5E861,Skill 28932,Specialized Skill,Compliance,Critical Thinking
BGS2DE72E41F74453FA,Skill 28933,Certification,Data Analysis,Policy Management
BGSFC8DABAE9E83BAE3,Skill 28934,Common Skill,Risk Management,Decision Making
BGSC2998D5E691EE971,Skill 28935,Specialized Skill,Finance,Operational Risk
BGS4B770C465A51E560,Skill 28936,Certification,Finance,Audit
BGS27824CF507453BC0,Skill 28937,Specialized Skill,Risk Management,Policy Management
BGS416699EF81179AD2,Skill 28938,Common Skill,Technology,Service Delivery
BGS0AC276831C55A338,Skill 28939,Specialized Skill,Communication,Software Development
BGSD2D48B600D5EBBD3,Skill 28940,Specialized Skill,Customer Service,Change Management
BGSAB30F7922100324F,Skill 28941,Common Skill,Technology,Waterfall
BGS43BC560D02B0D6F4,Skill 28942,Specialized Skill,Technology,Client Support
BGS81C2C1A2F0B08EC4,Skill 28943,Common Skill,Project Management,Operational Risk
BGSE999D9D40C47FA3F,Skill 28944,Common Skill,Data Analysis,Strategic Planning
BGSC847DA5F2349BAEC,Skill 28945,Specialized Skill,Data Analysis,Agile
BGS6E9D9D714D3C1469,Skill 28946,Common Skill,Technology,Operational Risk
BGSFD4D11E941E9A675,Skill 28947,Certification,Finance,Client Support
BGS0099B89C9A87DF55,Skill 28948,Certification,Risk Management,Statistical Analysis
BGSD63C51C992A37D94,Skill 28949,Common Skill,Data Analysis,Innovation
BGS41113A4785C7415F,Skill 28950,Specialized Skill,Risk Management,Operational Risk
BGS631145316129F2C0,Skill 28951,Common Skill,Customer Service,Software Development
BGS1B5CE7F3F1329512,Skill 28952,Certification,Problem Solving,Business Intelligence
BGS026027C811BB2F43,Skill 28953,Certification,Problem Solving,Audit
BGSEE2DFEEDCB43F523,Skill 28954,Common Skill,Finance,Account Management
BGSB5493A52BA876329,Skill 28955,Certification,Problem Solving,Data Engineering
BGS6B9D2372CD473160,Skill 28956,Specialized Skill,Finance,Data Engineering
BGS5227AC3101044E4C,Skill 28957,Certification,Compliance,Risk Assessment
BGSD4D81FE66998E214,Skill 28958,Certification,Technology,Presentation
BGSCD2C2A1EFED444CD,Skill 28959,Common Skill,Compliance,Investment Management
BGS15D87EF0E8C7C8DF,Skill 28960,Specialized Skill,Data Analysis,Reporting
BGS338F1E822A56995E,Skill 28961,Specialized Skill,Finance,Presentation
BGSDB22F5DB1992705F,Skill 28962,Certification,Problem Solving,Decision Making
BGS03BFA990CFA0905D,Skill 28963,Common Skill,Customer Service,Operational Risk
BGS1C67ED15B5F75CD2,Skill 28964,Common Skill,Problem Solving,Innovation
BGSD649DCAB0BF955B3,Skill 28965,Specialized Skill,Data Analysis,Investment Management
BGSA0EBA46706D24778,Skill 28966,Certification,Communication,Regulatory Compliance
BGS806C7CD5C2E18932,Skill 28967,Certification,Project Management,Resource Planning
BGS159D34C44BF4C656,Skill 28968,Specialized Skill,Compliance,Financial Analysis
BGS4A47840032BED2E7,Skill 28969,Common Skill,Compliance,Operational Risk
BGS5F19055D26AD47AB,Skill 28970,Common Skill,Problem Solving,Statistical Analysis
BGSD710B7F428870D54,Skill 28971,Certification,Technology,Resource Planning
BGS7FACBE2BB119663B,Skill 28972,Common Skill,Project Management,Data Engineering
BGS8D7643C1AD10AE8B,Skill 28973,Certification,Customer Service,Software Development
BGS552190583F865F4A,Skill 28974,Common Skill,Risk Management,Strategic Planning
BGSFAF896E297D71095,Skill 28975,Common Skill,Compliance,Waterfall
BGS51E62854F2151E5D,Skill 28976,Specialized Skill,Customer Service,Regulatory Compliance
BGSA9795DCDF1774CA4,Skill 28977,Common Skill,Project Management,Data Engineering
BGSF4A6FC37AAA239E4,Skill 28978,Specialized Skill,Customer Service,Policy Management
BGS26C66C9A79052458,Skill 28979,Common Skill,Compliance,Investment Management
BGS2CCEDA1AF05DD6C0,Skill 28980,Specialized Skill,Problem Solving,Risk Assessment
BGS2D81275BF2BFCEA3,Skill 28981,Specialized Skill,Project Management,Policy Management
BGSB2C14DBB54C5F833,Skill 28982,Specialized Skill,Compliance,Stakeholder Management
BGS9D79548E83D524C6,Skill 28983,Specialized Skill,Project Management,Team Management
BGS2B9F11FFEE979A13,Skill 28984,Common Skill,Communication,Presentation
BGSB3F1C9E43B8D7091,Skill 28985,Specialized Skill,Risk Management,Change Management
BGS35DD2D8E484A05BE,Skill 28986,Certification,Compliance,Innovation
BGS4B89AE675BBD6420,Skill 28987,Common Skill,Compliance,Infrastructure
BGSCB43B86C2C447131,Skill 28988,Common Skill,Technology,Team Management
BGS778B31018AB68A86,Skill 28989,Specialized Skill,Finance,Audit
BGSCE64B2D77FC0BD24,Skill 28990,Certification,Finance,Presentation
BGS3B79734F432BC3DE,Skill 28991,Specialized Skill,Data Analysis,Risk Assessment
BGS7A35D9DB206352E6,Skill 28992,Common Skill,Project Management,Reporting
BGSB8ACCCEFB251A3DF,Skill 28993,Specialized Skill,Problem Solving,Presentation
BGS88DDE9128A26CD9B,Skill 28994,Common Skill,Leadership,Market Risk
BGS559F1DAA898717FF,Skill 28995,Common Skill,Data Analysis,Waterfall
BGSBC13AD10A2F16FF8,Skill 28996,Certification,Risk Management,Risk Assessment
BGS219AE4764BC5908A,Skill 28997,Certification,Communication,Reporting
BGS7B9B9C14A0E4CF17,Skill 28998,Specialized Skill,Risk Management,Critical Thinking
BGS2CCC3D554F40FB17,Skill 28999,Certification,Problem Solving,Waterfall
BGS21F45A2295FA8C48,Skill 29000,Certification,Leadership,Business Intelligence
BGS51BC97B4D8CB6911,Skill 29001,Specialized Skill,Risk Management,Presentation
BGSAA5B88DCBA9AD2B4,Skill 29002,Common Skill,Data Analysis,Written Communication
BGS147B589D05C6CE3B,Skill 29003,Common Skill,Customer Service,Critical Thinking
BGS78A498F7957BAE00,Skill 29004,Specialized Skill,Customer Service,Team Management
BGS0369C597E616946B,Skill 29005,Certification,Data Analysis,Critical Thinking
BGSAB309E1C5755BC91,Skill 29006,Specialized Skill,Communication,Change Management
BGS63EB9AC592FDE4BC,Skill 29007,Certification,Technology,Reporting
BGSB365A9EB2380A2A7,Skill 29008,Certification,Compliance,Waterfall
BGSCAB9462CB14287EA,Skill 29009,Certification,Project Management,Service Delivery
BGSA3A2F49EC81B4FA6,Skill 29010,Specialized Skill,Project Management,Critical Thinking
BGS34F4EF5E528632EB,Skill 29011,Specialized Skill,Finance,Account Management
BGS4ACB9FD4B689B675,Skill 29012,Specialized Skill,Communication,Service Delivery
BGS72D3EEE65AC863B2,Skill 29013,Certification,Compliance,Audit
BGS1FB9CF89F508163E,Skill 29014,Certification,Data Analysis,Policy Management
BGS7408B7D4486DFFE6,Skill 29015,Certification,Problem Solving,Audit
BGS8A473087B9183823,Skill 29016,Certification,Risk Management,Compliance Risk
BGSB4B7F097AD3D5F77,Skill 29017,Common Skill,Risk Management,Team Management
BGS94FC071820A888F5,Skill 29018,Common Skill,Leadership,Account Management
BGS03A4CE4A4F4830C8,Skill 29019,Certification,Finance,Waterfall
BGSC797664D8B43200E,Skill 29020,Certification,Project Management,Decision Making
BGSD803190E7CD1F4C4,Skill 29021,Certification,Finance,Strategic Planning
BGS1DD84AF2B7197F12,Skill 29022,Common Skill,Data Analysis,Service Delivery
BGSA6E775D3F27F801A,Skill 29023,Common Skill,Data Analysis,Strategic Planning
BGS09FDFB35E9540670,Skill 29024,Common Skill,Risk Management,Regulatory Compliance
BGSB3C0813978806DA4,Skill 29025,Specialized Skill,Leadership,Compliance Risk
BGS92441CCAD76ACBC1,Skill 29026,Certification,Technology,Account Management
