JobID,RoleSet,Org Unit Number,Org Unit Name,Salary Group,People Leader Flag,Street,Suburb,Location,Cty
R33405,Role 33405,55000078,55000187 Risk (Manager 33405),Group 4,Non-People Leader,853 King St,Auckland,UK,NZ
R33406,Role 33406,55000050,55000007 Customer Service (Manager 33406),Group 1,Non-People Leader,538 King St,Bangalore,SG,UK
R33407,Role 33407,55000066,55000122 Marketing (Manager 33407),Group 2,Non-People Leader,678 Main St,Brisbane,SG,IN
R33408,Role 33408,55000036,55000109 Operations (Manager 33408),Group 6,Non-People Leader,821 Main St,Melbourne,AU,UK
R33409,Role 33409,55000008,55000173 Customer Service (Manager 33409),Group 3,Non-People Leader,956 King St,Manchester,AU,IN
R33410,Role 33410,55000096,55000174 HR (Manager 33410),Group 3,Non-People Leader,48 King St,London,NZ,SG
R33411,Role 33411,55000105,55000198 Risk (Manager 33411),Group 2,People Leader,976 Queen St,Wellington,NZ,NZ
R33412,Role 33412,55000018,55000149 Customer Service (Manager 33412),Group 5,Non-People Leader,882 Main St,Mumbai,NZ,NZ
R33413,Role 33413,55000138,55000149 Customer Service (Manager 33413),Group 4,Non-People Leader,67 King St,Chennai,IN,SG
R33414,Role 33414,55000093,55000191 HR (Manager 33414),Group 4,Non-People Leader,337 King St,Brisbane,UK,UK
R33415,Role 33415,55000183,55000200 Risk (Manager 33415),Group 4,Non-People Leader,355 Main St,Hamilton,SG,AU
R33416,Role 33416,55000195,55000037 Legal (Manager 33416),Group 6,People Leader,383 Main St,Canberra,SG,NZ
R33417,Role 33417,55000043,55000083 Compliance (Manager 33417),Group 6,People Leader,929 High St,Birmingham,IN,NZ
R33418,Role 33418,55000027,55000064 Customer Service (Manager 33418),Group 1,Non-People Leader,244 Main St,Wellington,IN,SG
R33419,Role 33419,55000199,55000194 Legal (Manager 33419),Group 3,Non-People Leader,852 Queen St,Edinburgh,IN,IN
R33420,Role 33420,55000023,55000001 Compliance (Manager 33420),Group 2,People Leader,404 Queen St,Bangalore,SG,IN
R33421,Role 33421,55000086,55000168 Technology (Manager 33421),Group 1,Non-People Leader,473 Main St,Hyderabad,AU,UK
R33422,Role 33422,55000014,55000126 Communications (Manager 33422),Group 6,Non-People Leader,239 High St,Sydney,UK,UK
R33423,Role 33423,55000119,55000135 Finance (Manager 33423),Group 6,Non-People Leader,139 King St,Sydney,IN,AU
R33424,Role 33424,55000071,55000005 Finance (Manager 33424),Group 6,Non-People Leader,587 Main St,Sydney,SG,AU
R33425,Role 33425,55000077,55000009 Customer Service (Manager 33425),Group 4,Non-People Leader,216 Queen St,Bangalore,UK,IN
R33426,Role 33426,55000155,55000007 Strategy (Manager 33426),Group 2,Non-People Leader,334 King St,Sydney,UK,SG
R33427,Role 33427,55000112,55000176 Marketing (Manager 33427),Group 5,Non-People Leader,685 King St,Auckland,UK,AU
R33428,Role 33428,55000097,55000103 Customer Service (Manager 33428),Group 7,Non-People Leader,405 High St,Hyderabad,NZ,NZ
R33429,Role 33429,55000061,55000013 Communications (Manager 33429),Group 3,Non-People Leader,547 King St,Hamilton,SG,SG
R33430,Role 33430,55000193,55000125 Marketing (Manager 33430),Group 7,Non-People Leader,254 King St,Chennai,UK,AU
R33431,Role 33431,55000009,55000008 Operations (Manager 33431),Group 5,Non-People Leader,160 King St,Perth,SG,AU
R33432,Role 33432,55000167,55000161 Customer Service (Manager 33432),Group 6,Non-People Leader,173 Queen St,Wellington,UK,IN
R33433,Role 33433,55000083,55000010 Sales (Manager 33433),Group 3,People Leader,953 Queen St,Edinburgh,AU,NZ
R33434,Role 33434,55000049,55000059 Product (Manager 33434),Group 2,People Leader,375 King St,Auckland,IN,IN
R33435,Role 33435,55000002,55000063 Compliance (Manager 33435),Group 2,Non-People Leader,713 Queen St,Sydney,NZ,IN
R33436,Role 33436,55000135,55000106 Finance (Manager 33436),Group 3,Non-People Leader,289 Main St,Bangalore,IN,IN
R33437,Role 33437,55000142,55000015 Product (Manager 33437),Group 5,Non-People Leader,418 Queen St,Hyderabad,AU,SG
R33438,Role 33438,55000139,55000108 Technology (Manager 33438),Group 2,Non-People Leader,568 High St,Brisbane,UK,UK
R33439,Role 33439,55000121,55000053 Sales (Manager 33439),Group 3,Non-People Leader,185 Main St,Christchurch,SG,IN
R33440,Role 33440,55000022,55000166 Facilities (Manager 33440),Group 2,Non-People Leader,521 High St,Perth,SG,AU
R33441,Role 33441,55000199,55000078 Customer Service (Manager 33441),Group 3,Non-People Leader,425 Main St,Melbourne,NZ,AU
R33442,Role 33442,55000179,55000109 Compliance (Manager 33442),Group 6,Non-People Leader,277 Queen St,Christchurch,SG,NZ
R33443,Role 33443,55000186,55000103 Communications (Manager 33443),Group 7,Non-People Leader,264 Queen St,Hamilton,UK,NZ
R33444,Role 33444,55000149,55000126 Customer Service (Manager 33444),Group 3,Non-People Leader,226 Main St,Birmingham,NZ,IN
R33445,Role 33445,55000064,55000126 Product (Manager 33445),Group 3,Non-People Leader,854 King St,Manchester,NZ,AU
R33446,Role 33446,55000075,55000166 Research (Manager 33446),Group 3,People Leader,960 Queen St,Perth,NZ,AU
R33447,Role 33447,55000124,55000184 Compliance (Manager 33447),Group 6,Non-People Leader,997 Queen St,Mumbai,SG,SG
R33448,Role 33448,55000064,55000177 Legal (Manager 33448),Group 7,Non-People Leader,329 Main St,Brisbane,NZ,SG
R33449,Role 33449,55000018,55000111 Research (Manager 33449),Group 4,Non-People Leader,312 Queen St,Brisbane,AU,NZ
R33450,Role 33450,55000028,55000115 Marketing (Manager 33450),Group 4,Non-People Leader,971 Main St,Hyderabad,UK,SG
R33451,Role 33451,55000195,55000033 Marketing (Manager 33451),Group 3,Non-People Leader,913 King St,Bangalore,UK,AU
R33452,Role 33452,55000037,55000098 Strategy (Manager 33452),Group 3,Non-People Leader,803 Main St,Christchurch,AU,IN
R33453,Role 33453,55000146,55000006 HR (Manager 33453),Group 7,Non-People Leader,870 King St,Hamilton,SG,NZ
R33454,Role 33454,55000001,55000015 Marketing (Manager 33454),Group 3,Non-People Leader,14 King St,Perth,UK,AU
R33455,Role 33455,55000130,55000149 Finance (Manager 33455),Group 6,Non-People Leader,747 High St,Manchester,UK,IN
R33456,Role 33456,55000187,55000038 Marketing (Manager 33456),Group 2,Non-People Leader,64 King St,Edinburgh,IN,AU
R33457,Role 33457,55000071,55000002 Compliance (Manager 33457),Group 2,Non-People Leader,747 High St,Auckland,SG,SG
R33458,Role 33458,55000046,55000072 Strategy (Manager 33458),Group 4,Non-People Leader,600 Main St,London,SG,IN
R33459,Role 33459,55000061,55000057 Strategy (Manager 33459),Group 1,People Leader,905 King St,Auckland,IN,SG
R33460,Role 33460,55000092,55000197 Legal (Manager 33460),Group 2,Non-People Leader,957 King St,Brisbane,UK,NZ
R33461,Role 33461,55000172,55000025 Facilities (Manager 33461),Group 7,People Leader,947 Queen St,Perth,SG,AU
R33462,Role 33462,55000127,55000028 Finance (Manager 33462),Group 1,Non-People Leader,668 High St,Hyderabad,AU,IN
R33463,Role 33463,55000153,55000133 Compliance (Manager 33463),Group 6,Non-People Leader,460 King St,Sydney,IN,AU
R33464,Role 33464,55000123,55000029 Facilities (Manager 33464),Group 4,Non-People Leader,65 King St,Chennai,AU,UK
R33465,Role 33465,55000074,55000095 Compliance (Manager 33465),Group 2,Non-People Leader,725 Queen St,Bangalore,SG,SG
R33466,Role 33466,55000114,55000140 Sales (Manager 33466),Group 7,Non-People Leader,673 King St,Wellington,NZ,SG
R33467,Role 33467,55000056,55000124 HR (Manager 33467),Group 2,People Leader,740 Main St,Birmingham,SG,UK
R33468,Role 33468,55000074,55000045 Facilities (Manager 33468),Group 2,Non-People Leader,407 High St,Melbourne,UK,AU
R33469,Role 33469,55000114,55000149 Sales (Manager 33469),Group 5,Non-People Leader,551 Queen St,Canberra,IN,IN
R33470,Role 33470,55000061,55000018 Product (Manager 33470),Group 2,Non-People Leader,426 Queen St,Bangalore,UK,AU
R33471,Role 33471,55000117,55000065 Marketing (Manager 33471),Group 1,People Leader,242 Queen St,Christchurch,IN,AU
R33472,Role 33472,55000126,55000182 Operations (Manager 33472),Group 1,Non-People Leader,771 King St,Christchurch,AU,UK
R33473,Role 33473,55000191,55000189 Finance (Manager 33473),Group 5,Non-People Leader,114 Main St,Sydney,NZ,AU
R33474,Role 33474,55000166,55000103 Legal (Manager 33474),Group 3,Non-People Leader,339 Main St,Wellington,SG,SG
R33475,Role 33475,55000026,55000123 Facilities (Manager 33475),Group 5,Non-People Leader,37 High St,Chennai,IN,IN
R33476,Role 33476,55000116,55000131 Product (Manager 33476),Group 7,Non-People Leader,257 Main St,Canberra,SG,NZ
R33477,Role 33477,55000035,55000154 Strategy (Manager 33477),Group 7,Non-People Leader,217 Queen St,Wellington,IN,NZ
R33478,Role 33478,55000038,55000200 Operations (Manager 33478),Group 3,Non-People Leader,942 High St,Chennai,AU,SG
R33479,Role 33479,55000181,55000113 Strategy (Manager 33479),Group 2,Non-People Leader,682 Queen St,Canberra,AU,SG
R33480,Role 33480,55000027,55000085 Legal (Manager 33480),Group 3,Non-People Leader,944 King St,Brisbane,SG,IN
R33481,Role 33481,55000177,55000031 Research (Manager 33481),Group 3,Non-People Leader,409 High St,London,SG,NZ
R33482,Role 33482,55000013,55000138 Operations (Manager 33482),Group 4,Non-People Leader,974 High St,Auckland,AU,IN
R33483,Role 33483,55000170,55000072 Technology (Manager 33483),Group 3,Non-People Leader,798 Queen St,Hamilton,AU,SG
R33484,Role 33484,55000124,55000142 Product (Manager 33484),Group 2,Non-People Leader,201 Main St,Birmingham,UK,IN
R33485,Role 33485,55000100,55000066 Product (Manager 33485),Group 2,Non-People Leader,767 Main St,Mumbai,IN,AU
R33486,Role 33486,55000035,55000157 Legal (Manager 33486),Group 4,Non-People Leader,858 King St,Christchurch,SG,SG
R33487,Role 33487,55000081,55000010 Technology (Manager 33487),Group 4,Non-People Leader,523 King St,Hamilton,AU,IN
R33488,Role 33488,55000130,55000180 Facilities (Manager 33488),Group 1,Non-People Leader,373 Main St,Auckland,AU,IN
R33489,Role 33489,55000176,55000005 Research (Manager 33489),Group 2,Non-People Leader,390 High St,London,NZ,IN
R33490,Role 33490,55000063,55000113 Compliance (Manager 33490),Group 4,Non-People Leader,391 High St,Brisbane,IN,AU
R33491,Role 33491,55000097,55000002 Technology (Manager 33491),Group 1,Non-People Leader,813 King St,Manchester,AU,NZ
R33492,Role 33492,55000127,55000047 Finance (Manager 33492),Group 2,Non-People Leader,940 Main St,Chennai,NZ,SG
R33493,Role 33493,55000092,55000088 Strategy (Manager 33493),Group 4,Non-People Leader,448 Queen St,Bangalore,AU,AU
R33494,Role 33494,55000180,55000184 Marketing (Manager 33494),Group 5,Non-People Leader,161 King St,Birmingham,IN,NZ
R33495,Role 33495,55000054,55000122 Strategy (Manager 33495),Group 4,Non-People Leader,809 Queen St,London,AU,NZ
R33496,Role 33496,55000123,55000092 Facilities (Manager 33496),Group 5,Non-People Leader,799 King St,Chennai,NZ,UK
R33497,Role 33497,55000058,55000112 Marketing (Manager 33497),Group 1,Non-People Leader,388 Main St,Bangalore,UK,SG
R33498,Role 33498,55000009,55000120 Finance (Manager 33498),Group 1,Non-People Leader,329 Queen St,London,UK,IN
R33499,Role 33499,55000054,55000179 Operations (Manager 33499),Group 6,Non-People Leader,34 Main St,Canberra,IN,NZ
R33500,Role 33500,55000032,55000106 Compliance (Manager 33500),Group 5,Non-People Leader,148 Queen St,Perth,NZ,IN
R33501,Role 33501,55000065,55000074 HR (Manager 33501),Group 7,Non-People Leader,248 High St,Hyderabad,SG,UK
R33502,Role 33502,55000190,55000169 Research (Manager 33502),Group 5,Non-People Leader,721 Main St,Canberra,AU,AU
R33503,Role 33503,55000028,55000165 Marketing (Manager 33503),Group 6,Non-People Leader,276 King St,Sydney,UK,IN
R33504,Role 33504,55000059,55000092 Risk (Manager 33504),Group 4,Non-People Leader,522 Queen St,Edinburgh,NZ,NZ
R33505,Role 33505,55000180,55000111 Marketing (Manager 33505),Group 4,Non-People Leader,536 King St,Wellington,UK,SG
R33506,Role 33506,55000031,55000064 Communications (Manager 33506),Group 5,Non-People Leader,471 Queen St,Wellington,SG,NZ
R33507,Role 33507,55000071,55000024 Product (Manager 33507),Group 1,Non-People Leader,847 King St,Hamilton,SG,IN
R33508,Role 33508,55000008,55000199 Product (Manager 33508),Group 4,People Leader,253 Main St,Mumbai,IN,NZ
R33509,Role 33509,55000136,55000060 HR (Manager 33509),Group 7,Non-People Leader,84 King St,Hyderabad,SG,IN
R33510,Role 33510,55000106,55000004 Strategy (Manager 33510),Group 3,Non-People Leader,305 King St,Hyderabad,AU,UK
R33511,Role 33511,55000078,55000195 HR (Manager 33511),Group 3,People Leader,712 High St,Hamilton,AU,NZ
R33512,Role 33512,55000111,55000197 Legal (Manager 33512),Group 5,Non-People Leader,680 King St,Manchester,IN,SG
R33513,Role 33513,55000066,55000041 Facilities (Manager 33513),Group 2,People Leader,985 King St,London,IN,IN
R33514,Role 33514,55000094,55000081 Communications (Manager 33514),Group 1,People Leader,973 High St,Melbourne,AU,AU
R33515,Role 33515,55000047,55000042 Legal (Manager 33515),Group 4,Non-People Leader,425 High St,Hamilton,SG,UK
R33516,Role 33516,55000067,55000043 Research (Manager 33516),Group 5,Non-People Leader,262 High St,Sydney,AU,SG
R33517,Role 33517,55000028,55000085 Operations (Manager 33517),Group 4,Non-People Leader,749 King St,Hyderabad,UK,SG
R33518,Role 33518,55000151,55000169 Research (Manager 33518),Group 1,People Leader,68 King St,Perth,SG,IN
R33519,Role 33519,55000013,55000196 Finance (Manager 33519),Group 2,Non-People Leader,798 High St,Hyderabad,IN,NZ
R33520,Role 33520,55000086,55000070 Risk (Manager 33520),Group 4,People Leader,519 High St,Sydney,UK,AU
R33521,Role 33521,55000064,55000125 Technology (Manager 33521),Group 5,Non-People Leader,331 High St,London,AU,AU
R33522,Role 33522,55000126,55000121 Communications (Manager 33522),Group 6,People Leader,528 High St,Melbourne,SG,NZ
R33523,Role 33523,55000182,55000083 Finance (Manager 33523),Group 3,Non-People Leader,830 High St,Hamilton,AU,UK
R33524,Role 33524,55000187,55000139 Finance (Manager 33524),Group 1,Non-People Leader,348 Main St,Wellington,UK,NZ
R33525,Role 33525,55000176,55000014 Product (Manager 33525),Group 7,People Leader,525 High St,Hyderabad,NZ,SG
R33526,Role 33526,55000022,55000145 Technology (Manager 33526),Group 4,Non-People Leader,217 King St,Hamilton,AU,SG
R33527,Role 33527,55000103,55000117 Technology (Manager 33527),Group 7,Non-People Leader,176 Queen St,Perth,SG,SG
R33528,Role 33528,55000188,55000182 Research (Manager 33528),Group 6,Non-People Leader,707 Queen St,Canberra,SG,IN
R33529,Role 33529,55000168,55000161 Marketing (Manager 33529),Group 2,People Leader,170 Main St,Melbourne,NZ,IN
R33530,Role 33530,55000088,55000057 Facilities (Manager 33530),Group 4,Non-People Leader,749 Queen St,Brisbane,SG,IN
R33531,Role 33531,55000096,55000034 Compliance (Manager 33531),Group 2,Non-People Leader,32 High St,Melbourne,IN,IN
R33532,Role 33532,55000002,55000102 Compliance (Manager 33532),Group 4,Non-People Leader,118 Main St,Birmingham,IN,IN
R33533,Role 33533,55000150,55000150 Finance (Manager 33533),Group 6,Non-People Leader,520 King St,Canberra,AU,IN
R33534,Role 33534,55000192,55000110 Research (Manager 33534),Group 1,Non-People Leader,46 King St,Birmingham,AU,NZ
R33535,Role 33535,55000116,55000113 Sales (Manager 33535),Group 2,Non-People Leader,849 Main St,Christchurch,NZ,IN
R33536,Role 33536,55000088,55000016 Facilities (Manager 33536),Group 5,Non-People Leader,28 Queen St,Hamilton,SG,IN
R33537,Role 33537,55000124,55000195 Technology (Manager 33537),Group 1,Non-People Leader,592 High St,Edinburgh,UK,AU
R33538,Role 33538,55000071,55000026 Compliance (Manager 33538),Group 3,Non-People Leader,798 Queen St,Sydney,IN,SG
R33539,Role 33539,55000019,55000095 Sales (Manager 33539),Group 4,Non-People Leader,165 Main St,Canberra,UK,AU
R33540,Role 33540,55000032,55000024 Operations (Manager 33540),Group 3,Non-People Leader,302 King St,Hamilton,NZ,UK
R33541,Role 33541,55000148,55000159 Strategy (Manager 33541),Group 2,Non-People Leader,988 Main St,Brisbane,UK,IN
R33542,Role 33542,55000186,55000196 HR (Manager 33542),Group 1,Non-People Leader,874 Queen St,Christchurch,UK,NZ
R33543,Role 33543,55000028,55000091 Research (Manager 33543),Group 1,People Leader,699 King St,Hyderabad,UK,IN
R33544,Role 33544,55000003,55000155 Compliance (Manager 33544),Group 6,People Leader,312 King St,Hyderabad,NZ,IN
R33545,Role 33545,55000182,55000008 Operations (Manager 33545),Group 1,Non-People Leader,599 Main St,Hamilton,SG,NZ
R33546,Role 33546,55000077,55000010 Operations (Manager 33546),Group 4,People Leader,325 Main St,Brisbane,IN,NZ
R33547,Role 33547,55000125,55000006 Legal (Manager 33547),Group 7,Non-People Leader,95 King St,Edinburgh,AU,NZ
R33548,Role 33548,55000165,55000031 Legal (Manager 33548),Group 4,Non-People Leader,759 King St,Perth,UK,NZ
R33549,Role 33549,55000016,55000074 Strategy (Manager 33549),Group 6,People Leader,633 Main St,Bangalore,IN,IN
R33550,Role 33550,55000097,55000150 Operations (Manager 33550),Group 3,Non-People Leader,524 High St,Christchurch,IN,IN
R33551,Role 33551,55000148,55000129 Technology (Manager 33551),Group 6,Non-People Leader,199 King St,Mumbai,UK,UK
R33552,Role 33552,55000108,55000045 HR (Manager 33552),Group 1,People Leader,606 Main St,Auckland,UK,NZ
R33553,Role 33553,55000106,55000039 Legal (Manager 33553),Group 6,People Leader,259 Main St,Hyderabad,UK,AU
R33554,Role 33554,55000147,55000055 Finance (Manager 33554),Group 2,Non-People Leader,71 King St,Perth,UK,UK
R33555,Role 33555,55000024,55000060 HR (Manager 33555),Group 4,Non-People Leader,730 King St,Brisbane,NZ,SG
R33556,Role 33556,55000076,55000037 Compliance (Manager 33556),Group 5,Non-People Leader,490 High St,Singapore,AU,SG
R33557,Role 33557,55000001,55000142 Operations (Manager 33557),Group 6,Non-People Leader,847 King St,Christchurch,UK,IN
R33558,Role 33558,55000134,55000025 Product (Manager 33558),Group 4,Non-People Leader,685 Main St,Auckland,AU,SG
R33559,Role 33559,55000038,55000186 Risk (Manager 33559),Group 6,Non-People Leader,527 Main St,Manchester,SG,UK
R33560,Role 33560,55000170,55000042 Compliance (Manager 33560),Group 7,Non-People Leader,481 King St,Melbourne,UK,SG
R33561,Role 33561,55000098,55000100 Marketing (Manager 33561),Group 3,Non-People Leader,771 High St,Hyderabad,IN,IN
R33562,Role 33562,55000195,55000186 Strategy (Manager 33562),Group 7,Non-People Leader,117 Main St,Mumbai,SG,UK
R33563,Role 33563,55000131,55000173 Customer Service (Manager 33563),Group 1,People Leader,93 Queen St,Melbourne,NZ,UK
R33564,Role 33564,55000054,55000011 Facilities (Manager 33564),Group 1,Non-People Leader,804 High St,Hamilton,UK,SG
