skill_id,name,skill_type,category,subcategory,description,aliases,related_skills,prerequisites
BGS70254A9B68C8EC42,Skill 27905,SPECIALIZED,Risk Management,Operational Risk,,[],[],[]
BGSF72C535497FA793B,Skill 27906,CERTIFICATION,Finance,Infrastructure,,[],[],[]
BGS7A7068F510C907CB,Skill 27907,COMMON,Communication,Audit,,[],[],[]
BGS5EA8DC33250F7DFD,Skill 27908,COMMON,Project Management,Infrastructure,,[],[],[]
BGS8B31B6AB6C91E033,Skill 27909,COMMON,Leadership,Critical Thinking,,[],[],[]
BGSB0A3A132B6CE6C9E,Skill 27910,SPECIALIZED,Communication,Innovation,,[],[],[]
BGS189E17A27210DEEB,Skill 27911,SPECIALIZED,Project Management,Reporting,,[],[],[]
BGS772BC909D71AFA53,Skill 27912,CERTIFICATION,Leadership,Strategic Planning,,[],[],[]
BGS4604C5E710BBC75A,Skill 27913,SPECIALIZED,Risk Management,Strategic Planning,,[],[],[]
BGS0F73A13F06F01F1D,Skill 27914,CERTIFICATION,Compliance,Strategic Planning,,[],[],[]
BGS16B8530026EE3979,Skill 27915,CERTIFICATION,Compliance,Operational Risk,,[],[],[]
BGS674B0DEAFDDF5E1D,Skill 27916,CERTIFICATION,Data Analysis,Business Intelligence,,[],[],[]
BGSC1B8D12FFCA35817,Skill 27917,CERTIFICATION,Problem Solving,Strategic Planning,,[],[],[]
BGS02260426449B0C03,Skill 27918,COMMON,Risk Management,Software Development,,[],[],[]
BGS545DF45349FFAD28,Skill 27919,COMMON,Technology,Audit,,[],[],[]
BGSBC9EAF9506DDE2B2,Skill 27920,CERTIFICATION,Compliance,Software Development,,[],[],[]
BGS33650D9409EB6247,Skill 27921,COMMON,Compliance,Critical Thinking,,[],[],[]
BGSFA891B6C857C05D7,Skill 27922,COMMON,Communication,Operational Risk,,[],[],[]
BGS744377F0E6B3ACEA,Skill 27923,CERTIFICATION,Data Analysis,Agile,,[],[],[]
BGS4DD481CE6E820C31,Skill 27924,SPECIALIZED,Leadership,Presentation,,[],[],[]
BGS9415624DA8E86694,Skill 27925,CERTIFICATION,Communication,Service Delivery,,[],[],[]
BGS132E46A512485287,Skill 27926,SPECIALIZED,Risk Management,Audit,,[],[],[]
BGS6003B7D7F8D10CD5,Skill 27927,CERTIFICATION,Risk Management,Account Management,,[],[],[]
BGS9E4CBD223870A79C,Skill 27928,CERTIFICATION,Finance,Regulatory Compliance,,[],[],[]
BGS61C534E505DC54B9,Skill 27929,SPECIALIZED,Finance,Decision Making,,[],[],[]
BGS41239BD8057DB2CA,Skill 27930,SPECIALIZED,Project Management,Account Management,,[],[],[]
BGS7450028F0653548E,Skill 27931,COMMON,Customer Service,Critical Thinking,,[],[],[]
BGS030711B9653E4454,Skill 27932,COMMON,Finance,Investment Management,,[],[],[]
BGSEEEC6DD3E2817F9A,Skill 27933,SPECIALIZED,Problem Solving,Written Communication,,[],[],[]
BGS5D294A5221A94480,Skill 27934,COMMON,Leadership,Agile,,[],[],[]
BGS35010BD8DBD1F7AC,Skill 27935,COMMON,Compliance,Statistical Analysis,,[],[],[]
BGS3BF125267A48BF7A,Skill 27936,SPECIALIZED,Problem Solving,Client Support,,[],[],[]
BGS64BFEE7555A1226C,Skill 27937,SPECIALIZED,Project Management,Written Communication,,[],[],[]
BGSB200EA24DC9AC088,Skill 27938,COMMON,Communication,Business Intelligence,,[],[],[]
BGSD38BD0B961920523,Skill 27939,SPECIALIZED,Compliance,Policy Management,,[],[],[]
BGS22B3448D0C1D6042,Skill 27940,SPECIALIZED,Customer Service,Strategic Planning,,[],[],[]
BGSBA9D8618C1E939B5,Skill 27941,CERTIFICATION,Compliance,Innovation,,[],[],[]
BGS63D56DAC2643F01F,Skill 27942,CERTIFICATION,Leadership,Data Engineering,,[],[],[]
BGS43145EB3DD2A4C15,Skill 27943,SPECIALIZED,Data Analysis,Change Management,,[],[],[]
BGS9F2DC26EF9BC7C8D,Skill 27944,SPECIALIZED,Customer Service,Investment Management,,[],[],[]
BGSAE77BE50AF2E4993,Skill 27945,CERTIFICATION,Compliance,Regulatory Compliance,,[],[],[]
BGS2D6C75D44D6F849E,Skill 27946,SPECIALIZED,Data Analysis,Business Intelligence,,[],[],[]
BGS5505947C223B5C51,Skill 27947,CERTIFICATION,Problem Solving,Market Risk,,[],[],[]
BGS7A41C12C264CDBD2,Skill 27948,CERTIFICATION,Problem Solving,Market Risk,,[],[],[]
BGSB904356087398858,Skill 27949,COMMON,Project Management,Strategic Planning,,[],[],[]
BGS67177F9247C2CAE7,Skill 27950,SPECIALIZED,Problem Solving,Infrastructure,,[],[],[]
BGS20C52BCD42E2A0D5,Skill 27951,CERTIFICATION,Compliance,Presentation,,[],[],[]
BGS0F1BEACDBB447A73,Skill 27952,COMMON,Project Management,Financial Analysis,,[],[],[]
BGS2DBB501695BBF2C2,Skill 27953,SPECIALIZED,Compliance,Written Communication,,[],[],[]
BGS3563C6374777F9D5,Skill 27954,CERTIFICATION,Technology,Risk Assessment,,[],[],[]
BGSE385BA0C337B10DD,Skill 27955,COMMON,Communication,Software Development,,[],[],[]
BGSCB5FD1C2A22CCAF8,Skill 27956,COMMON,Communication,Market Risk,,[],[],[]
BGSF6A18C81D6F4FC7C,Skill 27957,CERTIFICATION,Finance,Statistical Analysis,,[],[],[]
BGS6F090F27573FF38E,Skill 27958,COMMON,Risk Management,Statistical Analysis,,[],[],[]
BGS7AB350189C3009B9,Skill 27959,COMMON,Problem Solving,Account Management,,[],[],[]
BGS7D5A2661EBD952F7,Skill 27960,CERTIFICATION,Customer Service,Investment Management,,[],[],[]
BGS24AFB54EF8DA6955,Skill 27961,CERTIFICATION,Leadership,Presentation,,[],[],[]
BGS7FBE53F0E54F45D5,Skill 27962,COMMON,Technology,Statistical Analysis,,[],[],[]
BGSC1F8ECBD7B14E3E8,Skill 27963,SPECIALIZED,Leadership,Statistical Analysis,,[],[],[]
BGS2679CB0675F033B5,Skill 27964,SPECIALIZED,Finance,Compliance Risk,,[],[],[]
BGSF8EB083870C13E8B,Skill 27965,SPECIALIZED,Customer Service,Innovation,,[],[],[]
BGS51D730C1DF2796F1,Skill 27966,CERTIFICATION,Finance,Innovation,,[],[],[]
BGS9AFE51ABC4491062,Skill 27967,COMMON,Communication,Team Management,,[],[],[]
BGS54BC6E157207E660,Skill 27968,CERTIFICATION,Finance,Data Engineering,,[],[],[]
BGS3088234C20D569C1,Skill 27969,SPECIALIZED,Compliance,Software Development,,[],[],[]
BGS4074D6770A0FC09F,Skill 27970,CERTIFICATION,Finance,Regulatory Compliance,,[],[],[]
BGSF47BFC9F10507724,Skill 27971,SPECIALIZED,Technology,Waterfall,,[],[],[]
BGSD80FC26D914410E5,Skill 27972,SPECIALIZED,Data Analysis,Presentation,,[],[],[]
BGSCE00D386D93DD5DE,Skill 27973,CERTIFICATION,Compliance,Regulatory Compliance,,[],[],[]
BGS499900744D4E039D,Skill 27974,COMMON,Risk Management,Account Management,,[],[],[]
BGS6AE100003FF573A1,Skill 27975,SPECIALIZED,Compliance,Investment Management,,[],[],[]
BGS8756C43911B5E455,Skill 27976,COMMON,Finance,Policy Management,,[],[],[]
BGSB4B1D338A91644AD,Skill 27977,CERTIFICATION,Customer Service,Client Support,,[],[],[]
BGSA9291CD9B63D43CE,Skill 27978,CERTIFICATION,Finance,Written Communication,,[],[],[]
BGSB54E10F7E9D2C38B,Skill 27979,COMMON,Risk Management,Data Engineering,,[],[],[]
BGS4295F872863A2228,Skill 27980,CERTIFICATION,Risk Management,Statistical Analysis,,[],[],[]
BGS9BE943347DCBC684,Skill 27981,CERTIFICATION,Problem Solving,Investment Management,,[],[],[]
BGSB228FE401FBB60C6,Skill 27982,CERTIFICATION,Project Management,Agile,,[],[],[]
BGSF41493698346D2D5,Skill 27983,COMMON,Risk Management,Service Delivery,,[],[],[]
BGSF2BF2DB6E7684E3B,Skill 27984,SPECIALIZED,Leadership,Financial Analysis,,[],[],[]
BGSB9FCC5B99F504A4E,Skill 27985,SPECIALIZED,Communication,Policy Management,,[],[],[]
BGS62CFF1FD8D8B052B,Skill 27986,COMMON,Compliance,Audit,,[],[],[]
BGS40FC81AE2608BC15,Skill 27987,CERTIFICATION,Communication,Statistical Analysis,,[],[],[]
BGSC23345F87DA26FC1,Skill 27988,SPECIALIZED,Project Management,Financial Analysis,,[],[],[]
BGS30D616041C141B78,Skill 27989,COMMON,Communication,Stakeholder Management,,[],[],[]
BGSA576637EC9230CCE,Skill 27990,COMMON,Compliance,Team Management,,[],[],[]
BGSF2521FAC1DC198B0,Skill 27991,SPECIALIZED,Technology,Market Risk,,[],[],[]
BGSEB8DA53A3AA8E515,Skill 27992,SPECIALIZED,Data Analysis,Reporting,,[],[],[]
BGS6BC4F38CB5262923,Skill 27993,COMMON,Leadership,Presentation,,[],[],[]
BGS7949175608DDE535,Skill 27994,COMMON,Risk Management,Market Risk,,[],[],[]
BGS26356A8B318F96EB,Skill 27995,CERTIFICATION,Data Analysis,Financial Analysis,,[],[],[]
BGSF2BA1451656CCBB6,Skill 27996,SPECIALIZED,Problem Solving,Strategic Planning,,[],[],[]
BGS70E6DDACC2BCAC64,Skill 27997,CERTIFICATION,Compliance,Software Development,,[],[],[]
BGS67F6E5F338219447,Skill 27998,COMMON,Data Analysis,Agile,,[],[],[]
BGS0DAC36DA2FC5DBF1,Skill 27999,COMMON,Customer Service,Strategic Planning,,[],[],[]
BGSA24D33EAA5027FA8,Skill 28000,CERTIFICATION,Project Management,Statistical Analysis,,[],[],[]
BGSB5B73A4EFD6D4607,Skill 28001,SPECIALIZED,Customer Service,Reporting,,[],[],[]
BGS65A2A435193EAA0B,Skill 28002,SPECIALIZED,Technology,Decision Making,,[],[],[]
BGS3C8ACFBE53A5F9C5,Skill 28003,COMMON,Project Management,Risk Assessment,,[],[],[]
BGS8BD059FCFC887442,Skill 28004,SPECIALIZED,Leadership,Service Delivery,,[],[],[]
BGSC2C7F60DF1775E04,Skill 28005,SPECIALIZED,Project Management,Regulatory Compliance,,[],[],[]
BGS463610394946B8C0,Skill 28006,CERTIFICATION,Customer Service,Team Management,,[],[],[]
BGS6AD02BE418227BF3,Skill 28007,SPECIALIZED,Compliance,Team Management,,[],[],[]
BGSCFD4D736B56715DA,Skill 28008,COMMON,Problem Solving,Service Delivery,,[],[],[]
BGS5229C61A03422026,Skill 28009,SPECIALIZED,Leadership,Audit,,[],[],[]
BGS57902A5CA85D41FF,Skill 28010,CERTIFICATION,Problem Solving,Account Management,,[],[],[]
BGSF54AC3F8EA519E19,Skill 28011,COMMON,Finance,Decision Making,,[],[],[]
BGS0407081C87137049,Skill 28012,CERTIFICATION,Finance,Reporting,,[],[],[]
BGSB13EC03A4503E85D,Skill 28013,COMMON,Compliance,Account Management,,[],[],[]
BGS8B4595E5BF86FA20,Skill 28014,SPECIALIZED,Communication,Risk Assessment,,[],[],[]
BGSDE3729D3AD946AC6,Skill 28015,CERTIFICATION,Customer Service,Reporting,,[],[],[]
BGS99C9BD6636CDF358,Skill 28016,SPECIALIZED,Customer Service,Investment Management,,[],[],[]
BGSD7E30392A6C4C8E9,Skill 28017,CERTIFICATION,Customer Service,Service Delivery,,[],[],[]
BGSF3A72652382D2213,Skill 28018,SPECIALIZED,Customer Service,Audit,,[],[],[]
BGS969B6E45EB8E95A1,Skill 28019,CERTIFICATION,Technology,Written Communication,,[],[],[]
BGSDAFD8AE55B33A377,Skill 28020,COMMON,Communication,Team Management,,[],[],[]
BGS3EAAB38368EFF33A,Skill 28021,COMMON,Problem Solving,Data Engineering,,[],[],[]
BGS6181C3840FE22E5D,Skill 28022,CERTIFICATION,Compliance,Policy Management,,[],[],[]
BGS6DEF71879F99A7A1,Skill 28023,CERTIFICATION,Data Analysis,Audit,,[],[],[]
BGS62E09A01A546E1C0,Skill 28024,COMMON,Compliance,Data Engineering,,[],[],[]
BGSB0197301C2449F2B,Skill 28025,CERTIFICATION,Project Management,Audit,,[],[],[]
BGS6DF4A587CA9AC71C,Skill 28026,COMMON,Customer Service,Waterfall,,[],[],[]
BGS2F5B55442C7ED6EA,Skill 28027,SPECIALIZED,Problem Solving,Operational Risk,,[],[],[]
BGSFEC31CB636A509C3,Skill 28028,CERTIFICATION,Risk Management,Policy Management,,[],[],[]
BGS607F6EAD6B76FB92,Skill 28029,COMMON,Compliance,Software Development,,[],[],[]
BGS442A6687AD9CA612,Skill 28030,SPECIALIZED,Technology,Risk Assessment,,[],[],[]
BGSCCF8EBBA7F010304,Skill 28031,CERTIFICATION,Technology,Decision Making,,[],[],[]
BGS7B24BF2E40A55606,Skill 28032,SPECIALIZED,Communication,Team Management,,[],[],[]
BGS5D812828FB557CCC,Skill 28033,COMMON,Communication,Strategic Planning,,[],[],[]
BGS0E1221F16418BA1A,Skill 28034,CERTIFICATION,Customer Service,Account Management,,[],[],[]
BGSBACA4433574210EF,Skill 28035,SPECIALIZED,Customer Service,Reporting,,[],[],[]
BGSA9DEC62A5F0039C2,Skill 28036,SPECIALIZED,Communication,Reporting,,[],[],[]
BGSE04F13786B956DE4,Skill 28037,COMMON,Compliance,Risk Assessment,,[],[],[]
BGSC422C6F1301FFEA5,Skill 28038,CERTIFICATION,Project Management,Compliance Risk,,[],[],[]
BGSF028B4C892CA621A,Skill 28039,CERTIFICATION,Compliance,Regulatory Compliance,,[],[],[]
BGSE359FD7E3D141FD3,Skill 28040,SPECIALIZED,Communication,Audit,,[],[],[]
BGSF9FCF9B0D741B358,Skill 28041,CERTIFICATION,Data Analysis,Decision Making,,[],[],[]
BGSC570B01ED333400D,Skill 28042,CERTIFICATION,Compliance,Regulatory Compliance,,[],[],[]
BGSC6A17D1388E9D1D3,Skill 28043,COMMON,Problem Solving,Policy Management,,[],[],[]
BGS15DEF5CC4FA41812,Skill 28044,COMMON,Leadership,Investment Management,,[],[],[]
BGS78D884266377C996,Skill 28045,CERTIFICATION,Customer Service,Resource Planning,,[],[],[]
BGS87506C07F8320DA0,Skill 28046,CERTIFICATION,Data Analysis,Operational Risk,,[],[],[]
BGS249878F0D68CC7BF,Skill 28047,SPECIALIZED,Leadership,Compliance Risk,,[],[],[]
BGS81BC7AA0D06785DF,Skill 28048,CERTIFICATION,Leadership,Audit,,[],[],[]
BGSD15224800879E925,Skill 28049,CERTIFICATION,Leadership,Strategic Planning,,[],[],[]
BGS8748E6BBB6BCA4F5,Skill 28050,CERTIFICATION,Leadership,Business Intelligence,,[],[],[]
BGS58897E868176CCFF,Skill 28051,CERTIFICATION,Technology,Statistical Analysis,,[],[],[]
BGSBA855FD2BBA91BC7,Skill 28052,CERTIFICATION,Data Analysis,Decision Making,,[],[],[]
BGS3DE857EDD126F114,Skill 28053,COMMON,Finance,Change Management,,[],[],[]
BGS83F9C086E72D8112,Skill 28054,COMMON,Technology,Waterfall,,[],[],[]
BGS4E45D33E5999F9C5,Skill 28055,SPECIALIZED,Leadership,Strategic Planning,,[],[],[]
BGSF1DDC5955F984661,Skill 28056,COMMON,Finance,Change Management,,[],[],[]
BGS4ED0D555073F8ACF,Skill 28057,COMMON,Finance,Agile,,[],[],[]
BGS4902E2DCC7C957CF,Skill 28058,CERTIFICATION,Problem Solving,Risk Assessment,,[],[],[]
BGS72F490141CBD673F,Skill 28059,SPECIALIZED,Customer Service,Change Management,,[],[],[]
BGS55325DD2F7C9B390,Skill 28060,SPECIALIZED,Technology,Change Management,,[],[],[]
BGSFF711C1FE684B794,Skill 28061,COMMON,Finance,Team Management,,[],[],[]
BGS88C06931464AF4A3,Skill 28062,COMMON,Problem Solving,Business Intelligence,,[],[],[]
BGS2F0B87F8257D8E56,Skill 28063,CERTIFICATION,Compliance,Policy Management,,[],[],[]
BGSFD3BCD1D5A579F08,Skill 28064,SPECIALIZED,Communication,Waterfall,,[],[],[]
BGS6D36D669182BE03A,Skill 28065,COMMON,Compliance,Compliance Risk,,[],[],[]
BGS5AC93D68D8D7750B,Skill 28066,SPECIALIZED,Project Management,Infrastructure,,[],[],[]
BGS659FDF688DA0F411,Skill 28067,SPECIALIZED,Technology,Presentation,,[],[],[]
BGS63BBD45ED1F035C5,Skill 28068,SPECIALIZED,Finance,Strategic Planning,,[],[],[]
BGS97C62438EA4A6EAA,Skill 28069,COMMON,Technology,Account Management,,[],[],[]
BGSC93138710CE3A3BC,Skill 28070,SPECIALIZED,Leadership,Investment Management,,[],[],[]
BGSF217A1DBF18DDA10,Skill 28071,COMMON,Technology,Investment Management,,[],[],[]
BGS0028FB2038EF89B7,Skill 28072,CERTIFICATION,Leadership,Risk Assessment,,[],[],[]
BGSCC96D4D20C6C7947,Skill 28073,SPECIALIZED,Project Management,Investment Management,,[],[],[]
BGS3AF1463701729E8F,Skill 28074,CERTIFICATION,Finance,Innovation,,[],[],[]
BGS1708052F2B3D90F3,Skill 28075,CERTIFICATION,Communication,Software Development,,[],[],[]
BGS3BA4698AD39DB3D1,Skill 28076,CERTIFICATION,Data Analysis,Regulatory Compliance,,[],[],[]
BGSB8C08B4015EC21C9,Skill 28077,CERTIFICATION,Problem Solving,Resource Planning,,[],[],[]
BGSBE56555972C8D749,Skill 28078,SPECIALIZED,Risk Management,Market Risk,,[],[],[]
BGSF458B44E5348CD46,Skill 28079,SPECIALIZED,Technology,Team Management,,[],[],[]
BGSA2CDC484D0B0E792,Skill 28080,SPECIALIZED,Risk Management,Written Communication,,[],[],[]
BGSFA45F0A48DC30191,Skill 28081,SPECIALIZED,Communication,Client Support,,[],[],[]
BGS6A1E409F57879178,Skill 28082,COMMON,Communication,Reporting,,[],[],[]
BGSEE4CC0CB96ED2231,Skill 28083,COMMON,Finance,Written Communication,,[],[],[]
BGSF46CDFEDB3284EAE,Skill 28084,COMMON,Data Analysis,Strategic Planning,,[],[],[]
BGSE2BF6B9D35D18C37,Skill 28085,SPECIALIZED,Problem Solving,Client Support,,[],[],[]
BGS85C2F7DB7F8CA295,Skill 28086,COMMON,Technology,Financial Analysis,,[],[],[]
BGS5CF36040BC072AF9,Skill 28087,SPECIALIZED,Communication,Compliance Risk,,[],[],[]
BGS3ACE8F2106CF27AE,Skill 28088,COMMON,Project Management,Data Engineering,,[],[],[]
BGS5716F15C283721CB,Skill 28089,COMMON,Data Analysis,Service Delivery,,[],[],[]
BGS38AB9F5B2A3225F8,Skill 28090,SPECIALIZED,Communication,Audit,,[],[],[]
BGSAED2E822BD8AF9E2,Skill 28091,SPECIALIZED,Risk Management,Account Management,,[],[],[]
BGS9589043E1954B417,Skill 28092,COMMON,Project Management,Client Support,,[],[],[]
BGSAF38E82782154B92,Skill 28093,COMMON,Customer Service,Stakeholder Management,,[],[],[]
BGS3EC2CF7582582CA7,Skill 28094,CERTIFICATION,Customer Service,Presentation,,[],[],[]
BGS3F702CC92B5CB4C6,Skill 28095,COMMON,Leadership,Presentation,,[],[],[]
BGS485A323EFECA1F7F,Skill 28096,COMMON,Risk Management,Team Management,,[],[],[]
BGSB4382E7766DDDD12,Skill 28097,SPECIALIZED,Compliance,Strategic Planning,,[],[],[]
BGS6A4656B80228FAE2,Skill 28098,COMMON,Communication,Presentation,,[],[],[]
BGS1170B0F45C25D2E2,Skill 28099,COMMON,Technology,Change Management,,[],[],[]
BGS7D7AE186C5D7FB87,Skill 28100,SPECIALIZED,Project Management,Software Development,,[],[],[]
BGS78E17DE348C62F46,Skill 28101,CERTIFICATION,Finance,Presentation,,[],[],[]
BGSD1BFAC9E8395310F,Skill 28102,COMMON,Project Management,Innovation,,[],[],[]
BGS0BB47E4896AACFAE,Skill 28103,SPECIALIZED,Communication,Audit,,[],[],[]
BGS02CF2E01B594168D,Skill 28104,COMMON,Compliance,Service Delivery,,[],[],[]
BGSC600C233D6114D48,Skill 28105,CERTIFICATION,Technology,Reporting,,[],[],[]
BGS46C62CA793852A8E,Skill 28106,SPECIALIZED,Leadership,Presentation,,[],[],[]
BGS3EBFE00AFC8DA61E,Skill 28107,SPECIALIZED,Problem Solving,Statistical Analysis,,[],[],[]
BGS133652300215897C,Skill 28108,SPECIALIZED,Finance,Change Management,,[],[],[]
BGSFB064A5355C16034,Skill 28109,SPECIALIZED,Problem Solving,Compliance Risk,,[],[],[]
BGS854E93D9C052CCED,Skill 28110,SPECIALIZED,Technology,Agile,,[],[],[]
BGS573B39DA899EE341,Skill 28111,CERTIFICATION,Finance,Innovation,,[],[],[]
BGS3E36D61C44B8849B,Skill 28112,CERTIFICATION,Technology,Agile,,[],[],[]
BGSAF17FADA3FC9C03F,Skill 28113,SPECIALIZED,Finance,Resource Planning,,[],[],[]
BGSEBACD83A2DCADD13,Skill 28114,COMMON,Finance,Account Management,,[],[],[]
BGS4C8861985950B17B,Skill 28115,COMMON,Communication,Software Development,,[],[],[]
BGSA4BDC1F247E4962E,Skill 28116,COMMON,Compliance,Audit,,[],[],[]
BGS3E4154B61FACEF5B,Skill 28117,CERTIFICATION,Finance,Policy Management,,[],[],[]
BGS456B920069B21DA2,Skill 28118,CERTIFICATION,Technology,Investment Management,,[],[],[]
BGS33C8732EB81B4488,Skill 28119,SPECIALIZED,Compliance,Innovation,,[],[],[]
BGS2D0F879D2C8A3E4B,Skill 28120,SPECIALIZED,Finance,Innovation,,[],[],[]
BGS4D0896F291E3C2DA,Skill 28121,COMMON,Finance,Change Management,,[],[],[]
BGS9FF66B2A1600FDDF,Skill 28122,CERTIFICATION,Communication,Investment Management,,[],[],[]
BGS315EA705B982CB23,Skill 28123,SPECIALIZED,Risk Management,Investment Management,,[],[],[]
BGSFFE480DFA50005ED,Skill 28124,SPECIALIZED,Project Management,Investment Management,,[],[],[]
BGS3C3972A1BB42B69A,Skill 28125,SPECIALIZED,Customer Service,Compliance Risk,,[],[],[]
BGS2ED5A3D5C790062A,Skill 28126,SPECIALIZED,Leadership,Service Delivery,,[],[],[]
BGSB746CAAE7C350508,Skill 28127,SPECIALIZED,Communication,Data Engineering,,[],[],[]
BGSC7B33570D8AF2A26,Skill 28128,SPECIALIZED,Leadership,Resource Planning,,[],[],[]
BGSA7F06A4EC1A194FA,Skill 28129,SPECIALIZED,Project Management,Infrastructure,,[],[],[]
BGS38816E2D2AECB79F,Skill 28130,CERTIFICATION,Customer Service,Critical Thinking,,[],[],[]
BGSCD0B008ECB80144E,Skill 28131,COMMON,Risk Management,Account Management,,[],[],[]
BGS2C48D97CD53188D1,Skill 28132,SPECIALIZED,Customer Service,Audit,,[],[],[]
BGS0A1E39ADD9781BE4,Skill 28133,CERTIFICATION,Finance,Risk Assessment,,[],[],[]
BGSDEBED4F9737EA1CA,Skill 28134,COMMON,Communication,Waterfall,,[],[],[]
BGS61B3EE2F8590DB34,Skill 28135,COMMON,Data Analysis,Audit,,[],[],[]
BGS54667D1E6288BC43,Skill 28136,SPECIALIZED,Communication,Statistical Analysis,,[],[],[]
BGS263B8A1B1945217B,Skill 28137,CERTIFICATION,Risk Management,Financial Analysis,,[],[],[]
BGS9A43C9E8FFCB7EE7,Skill 28138,CERTIFICATION,Data Analysis,Decision Making,,[],[],[]
BGS6464DEC6B1DAB2F6,Skill 28139,CERTIFICATION,Communication,Critical Thinking,,[],[],[]
BGS29EDC7FAF5CEC4E5,Skill 28140,CERTIFICATION,Finance,Change Management,,[],[],[]
BGS7BD852AC56432AD8,Skill 28141,COMMON,Project Management,Change Management,,[],[],[]
BGS186EBF44EB977EA4,Skill 28142,SPECIALIZED,Problem Solving,Infrastructure,,[],[],[]
BGS22EF51C88AD4F966,Skill 28143,SPECIALIZED,Data Analysis,Statistical Analysis,,[],[],[]
BGS8D28F2DCD1B2733D,Skill 28144,COMMON,Project Management,Data Engineering,,[],[],[]
BGSC97FB11C2FB7ADB2,Skill 28145,SPECIALIZED,Data Analysis,Investment Management,,[],[],[]
BGSB3F4744CFB9ABEA4,Skill 28146,COMMON,Project Management,Account Management,,[],[],[]
BGS3AC0C87D7B7A0D56,Skill 28147,COMMON,Risk Management,Written Communication,,[],[],[]
BGS0317CA1B03BF670E,Skill 28148,SPECIALIZED,Technology,Market Risk,,[],[],[]
BGS2A99FB1BDB860D59,Skill 28149,SPECIALIZED,Project Management,Market Risk,,[],[],[]
BGSECD8218A37195FEA,Skill 28150,CERTIFICATION,Risk Management,Statistical Analysis,,[],[],[]
BGSAA0A107E47375E10,Skill 28151,COMMON,Compliance,Market Risk,,[],[],[]
BGS2DD80FA71FD7CBE3,Skill 28152,CERTIFICATION,Leadership,Innovation,,[],[],[]
BGS8E03346CD0FCED3E,Skill 28153,COMMON,Communication,Resource Planning,,[],[],[]
BGS93FE81F20714ADF3,Skill 28154,CERTIFICATION,Finance,Team Management,,[],[],[]
BGSF00C94B25B56F535,Skill 28155,COMMON,Leadership,Strategic Planning,,[],[],[]
BGS3889CF4D1ECFBC83,Skill 28156,SPECIALIZED,Customer Service,Policy Management,,[],[],[]
BGSB26C546DBE8AF201,Skill 28157,SPECIALIZED,Technology,Data Engineering,,[],[],[]
BGSEF1306F75925EC1F,Skill 28158,CERTIFICATION,Leadership,Client Support,,[],[],[]
BGS923E3A3552B6A45D,Skill 28159,SPECIALIZED,Technology,Policy Management,,[],[],[]
BGS6956A702F761E181,Skill 28160,SPECIALIZED,Technology,Policy Management,,[],[],[]
BGSF6FAF500112293A4,Skill 28161,COMMON,Leadership,Change Management,,[],[],[]
BGSF089632C0576E32A,Skill 28162,SPECIALIZED,Problem Solving,Team Management,,[],[],[]
BGSDAE36090251CCEFA,Skill 28163,COMMON,Leadership,Change Management,,[],[],[]
BGSA3F85FE7587AF6FF,Skill 28164,CERTIFICATION,Technology,Team Management,,[],[],[]
BGSC131361D768D2A15,Skill 28165,CERTIFICATION,Problem Solving,Strategic Planning,,[],[],[]
BGS6781D7049E7F71EC,Skill 28166,CERTIFICATION,Communication,Policy Management,,[],[],[]
BGS9ED621565A7A7B24,Skill 28167,CERTIFICATION,Data Analysis,Risk Assessment,,[],[],[]
