job_id,title,department,level,location,skills
R39578,Role 39578,55000160 Technology (Manager 39578),Group 6,193 King St,"BGS4604943718528923:3,BGS136F50DF5A617DE8:3,BGS5F7069DEEFE8BF08:3,BGSEAFEBD7FC127C0A1:3,BGS1D8B2EF75A90307D:3"
R39579,Role 39579,55000149 Risk (Manager 39579),Group 6,512 Queen St,"BGS7F252C0CD100A899:3,BGS23E2CA2A7B2B88CA:3,BGS7C0F2F3944F8DBDA:3,BGS2E307A34549249EF:3,BGS101CFAC2DC0EAE0A:3"
R39580,Role 39580,55000097 Operations (Manager 39580),Group 5,51 King St,"BGSFBD46F3FC781E4F7:3,BGS7914FC480FED0255:3"
R39581,Role 39581,55000103 Product (Manager 39581),Group 4,251 Queen St,"BGS479922ED7C924D0F:3,BGSA4159EEF09C293EC:3,BGSA4F3BC855DCAA6E0:3,BGSEA8C976FF256FF0B:3,BGS8FC6C04B2D1BEC1E:3"
R39582,Role 39582,55000148 Compliance (Manager 39582),Group 7,813 Main St,"BGS47945B4B5353BCD2:3,BGSA613BFE3B075FF83:3,BGS650EE01B86C996F2:3,BGSED4DD5A55702AB58:3"
R39583,Role 39583,55000067 Technology (Manager 39583),Group 6,617 Main St,"BGSDDC3993DB304783B:3,BGSB4780DC1416BBC3D:3,BGS5BD896FCF03D6D88:3,BGS8CEC6C725056E2F2:3,BGS1849D29E47FFAC8B:3"
R39584,Role 39584,55000140 Operations (Manager 39584),Group 7,171 Main St,"BGSC600C233D6114D48:3,BGS51306F80F6345740:3"
R39585,Role 39585,55000183 Communications (Manager 39585),Group 4,318 High St,"BGSE927996B29DA02DA:3,BGSE0752CDDCFF698D0:3,BGSF2BC849252FD9431:3,BGSBD37F35CC7383353:3,BGSCB408CADDFBB18ED:3"
R39586,Role 39586,55000041 HR (Manager 39586),Group 7,266 High St,"BGSB057D71B5F301351:3,BGSDB5E1B23C61E90D8:3"
R39587,Role 39587,55000010 Product (Manager 39587),Group 5,703 Main St,"BGSD995B2E6F3ADC59F:3,BGS6F9A4F06206ECC06:3,BGS6EAD121BDEB889B3:3,BGSC68B993F8B1F5D41:3,BGS92BC8D0C33CACDF5:3"
R39588,Role 39588,55000149 Communications (Manager 39588),Group 5,464 King St,"BGS111A5530BD9052EE:3,BGS19D834AD8A11EE98:3,BGS3B90EAF85611457D:3,BGS0311362FB17005D7:3"
R39589,Role 39589,55000066 Risk (Manager 39589),Group 6,564 Queen St,"BGS00B7AD6F76BC2B3F:3,BGSF99E13EA5B93E4C5:3,BGSBB8E65158595D497:3,BGS88A90F210B77503F:3,BGS5C6C8A4A4A13D1A6:3"
R39590,Role 39590,55000013 Facilities (Manager 39590),Group 7,954 Main St,"BGS626420965E478545:3,BGS7BC52BB95844D97B:3,BGSBB0756A9075D917C:3"
R39591,Role 39591,55000163 Product (Manager 39591),Group 6,171 Main St,"BGS15505B8AD0C5BBFE:3,BGS889C478E2EB33114:3,BGSD79082E83EA65C75:3"
R39592,Role 39592,55000020 Communications (Manager 39592),Group 3,844 Queen St,"BGS50F4DEBA8B3C733F:3,BGS50E474A65C01288A:3,BGS467E67FF2FC7794F:3,BGS3AC47F94C61AD723:3,BGS907EF9A229F9313A:3"
R39593,Role 39593,55000158 Product (Manager 39593),Group 2,295 King St,"BGS1417E54ABE9D31DC:3,BGS0CE13C577C83BADE:3"
R39594,Role 39594,55000093 HR (Manager 39594),Group 1,764 Queen St,"BGS8E4479FCA972D763:3,BGS86CF403226B79C84:3,BGS106D96347373EA3A:3,BGS78D8858AE7BD9B1C:3,BGS5430D0B921BE5989:3"
R39595,Role 39595,55000119 Marketing (Manager 39595),Group 2,179 Queen St,"BGSE2192DA7E84D22AD:3,BGSA4661865C7E9B65E:3,BGSE309156D676710BD:3,BGS1FF2074D31040492:3,BGS16BB2D7D1BC8AED2:3"
R39596,Role 39596,55000196 Communications (Manager 39596),Group 6,816 Main St,"BGS33D14FA2B285D9AF:3,BGSC160C7F3B9FEE9D8:3,BGS456B920069B21DA2:3"
R39597,Role 39597,55000025 Marketing (Manager 39597),Group 7,159 High St,"BGSBFAA28040CCF340B:3,BGS2D367911B6030140:3,BGS6AB57939CEB151E7:3,BGSBA05C773DB52167D:3,BGS9BE9D9D33963C29B:3"
R39598,Role 39598,55000086 Legal (Manager 39598),Group 3,588 Main St,"BGSF585FD386DDC051D:3,BGS111ACF946A49566A:3,BGS211AA10CE6F6C195:3"
R39599,Role 39599,55000194 Risk (Manager 39599),Group 6,948 Queen St,"BGS40F924FAA92348FA:3,BGS96F42B7EA7D379FB:3,BGSC8C985492C739C1F:3"
R39600,Role 39600,55000123 Strategy (Manager 39600),Group 7,219 King St,"BGS67E694610DFB1B98:3,BGS37A26612BB7DC544:3"
R39601,Role 39601,55000142 Operations (Manager 39601),Group 5,214 King St,"BGS7E384215D75B53A6:3,BGS475BB6629319DBC0:3,BGS0A56859BBCB379FB:3,BGS728FFF2C5A07C514:3"
R39602,Role 39602,55000111 Product (Manager 39602),Group 1,829 Queen St,"BGSE22DEE1E3F3079D4:3,BGSA9A94F51EE1BB2F2:3"
R39603,Role 39603,55000043 Facilities (Manager 39603),Group 5,307 High St,"BGS005F3EA775CF2F18:3,BGS21B4F4E7901CB0FB:3,BGS3326588E7D4B0560:3,BGS5D914E2735740F8D:3,BGSCD43CCFCAD944136:3"
R39604,Role 39604,55000054 Legal (Manager 39604),Group 4,709 Main St,"BGS2E137D0F689368DC:3,BGS3F482F68913AFC78:3"
R39605,Role 39605,55000170 Product (Manager 39605),Group 4,194 High St,"BGS8B60D8C0560C8DB9:3,BGS263DF9070B6851E6:3,BGS24C9188978DE5913:3"
R39606,Role 39606,55000004 Sales (Manager 39606),Group 2,720 Main St,"BGSA4D10FF8B795E9E5:3,BGSC3F35818C6998E50:3,BGSC852DB89AB7F2BB7:3,BGSD184B5E8874E70D4:3,BGS2C8EA6A584BFD667:3"
R39607,Role 39607,55000145 Operations (Manager 39607),Group 3,361 Main St,"BGS56A603A81A8B3A8A:3,BGSC28FF6B0B800CC5E:3,BGS7E604773B9C88BA1:3,BGS6322059DC336AD4C:3,BGSDBEAC0B5A84D9519:3"
R39608,Role 39608,55000008 Customer Service (Manager 39608),Group 6,819 Main St,"BGSD1C0956BA2ADEE01:3,BGS6CD548765E7B1E84:3,BGS4E6957E5B1E302A5:3,BGS953E5DF8113D40C2:3,BGS561C6DE4208EDAFE:3"
R39609,Role 39609,55000050 Communications (Manager 39609),Group 3,661 Main St,"BGS3719DE7DD45E0DAE:3,BGSDF2AD11ABBB1EFCA:3,BGS34D2F8C5D76DB55B:3,BGS008CB91C42D63C80:3,BGSBB12C9F03C8F6015:3"
R39610,Role 39610,55000168 Finance (Manager 39610),Group 4,615 High St,"BGSC8125FFB512645AE:3,BGS37823F45553B9BA0:3"
R39611,Role 39611,55000134 HR (Manager 39611),Group 5,326 King St,"BGS49D0B6DF464C1D98:3,BGS52169F21DC1B6E96:3,BGS665A12B330EAC0E4:3"
R39612,Role 39612,55000153 Facilities (Manager 39612),Group 4,159 High St,"BGS5DB39DED3D5BD6FA:3,BGS1FAF986D7BFD2D94:3,BGS77B19BCD5B1FAB82:3"
R39613,Role 39613,55000022 Research (Manager 39613),Group 7,834 King St,"BGS43197332ADFEB704:3,BGS4070E2E14A91DA7F:3"
R39614,Role 39614,55000178 Compliance (Manager 39614),Group 7,320 High St,"BGS5003615AD8E95839:3,BGS79FBD89DF8828B63:3,BGS0C2454D036B175AC:3,BGSAFB18BCF9C36966E:3"
R39615,Role 39615,55000130 Research (Manager 39615),Group 3,93 King St,"BGSB907F98FE58ADF7E:3,BGS55212C36CF517635:3,BGSB14A9D5393DCF8C6:3,BGS358356A98937F430:3"
R39616,Role 39616,55000177 Technology (Manager 39616),Group 4,564 King St,"BGSC2B0462E8C1043F7:3,BGS955EA5DB0366CADC:3"
R39617,Role 39617,55000091 Product (Manager 39617),Group 5,723 Queen St,"BGSD3832125CEB2F6ED:3,BGS6EB454963AB5F60B:3,BGS4497D669A266F5F5:3,BGSA6419A9125D9B74B:3,BGSE05C52EE1B3592E4:3"
R39618,Role 39618,55000038 Communications (Manager 39618),Group 7,138 High St,"BGSC7B7A22176A7A9C2:3,BGS614B1C09AE4AA94C:3,BGSBE4926BA73B0740B:3"
R39619,Role 39619,55000112 Customer Service (Manager 39619),Group 1,130 Main St,"BGS124FDD70855F827F:3,BGSC0B1312774166D2E:3"
R39620,Role 39620,55000045 Finance (Manager 39620),Group 2,722 Main St,"BGS1BB495D4493E1ED7:3,BGS46B00E2758C83F0E:3,BGSF5A015E82992D55A:3,BGSD5F4929F0C368C13:3"
R39621,Role 39621,55000079 Communications (Manager 39621),Group 7,487 Main St,"BGS9CCB92A4B2D32188:3,BGS40A396EEA86EDBDB:3,BGSF4505178F7D27780:3"
R39622,Role 39622,55000138 Risk (Manager 39622),Group 7,80 King St,"BGSC580D64200C2939E:3,BGS98C530DAA89DC1DF:3"
R39623,Role 39623,55000065 Risk (Manager 39623),Group 1,986 High St,"BGS0CA8BFC63A258E97:3,BGS81370094552706B6:3,BGS6FDF38C367954F3C:3,BGSB619939ABF3790A1:3"
R39624,Role 39624,55000061 Technology (Manager 39624),Group 4,84 King St,"BGS94699DA6BE0BDA6A:3,BGS1AB47683BCAB4A1E:3"
R39625,Role 39625,55000052 Marketing (Manager 39625),Group 6,538 Main St,"BGS01AB0F7F2FC40867:3,BGSEF0F46CAC40B9326:3,BGS77D9C7CAFB0590E3:3,BGSF9DED5FECC7D4C86:3"
R39626,Role 39626,55000092 Research (Manager 39626),Group 2,870 Main St,"BGSC75FB4486B6603A0:3,BGSB5DDA6AF06E74320:3,BGS12DB5059F7541C9A:3,BGSDDFED26B09AF7588:3"
R39627,Role 39627,55000165 Marketing (Manager 39627),Group 1,772 Queen St,"BGSEBD0D11992D0E7D3:3,BGS1C770AD05BB0D040:3,BGSEDA22E7435F57E74:3,BGSBE9A837C920A073F:3"
R39628,Role 39628,55000042 Strategy (Manager 39628),Group 6,911 Main St,"BGS7FD800D6F6F68511:3,BGS9F628512D08E9813:3,BGSB7E6A7859B72199E:3"
R39629,Role 39629,55000145 Technology (Manager 39629),Group 2,773 High St,"BGSD06687B487289BF7:3,BGS93E24863E33EF59D:3,BGSE9AD4315BD739B46:3,BGS56695BAC53FF0685:3,BGS91D9200537B1988E:3"
R39630,Role 39630,55000040 HR (Manager 39630),Group 3,508 High St,"BGS244279AD3E9A6609:3,BGSFB6CBA4440DF1EDF:3,BGSE38EBA94E08B0411:3,BGSF1E359EA86A1B78A:3,BGS71C0C704E45C4080:3"
R39631,Role 39631,55000082 Communications (Manager 39631),Group 4,230 Main St,"BGS8A43A9F81C4C915E:3,BGS1159C43D4390CA66:3,BGS9D6C5E81CF55543E:3,BGS4369A9D8745413C3:3,BGSF598E647A232C162:3"
R39632,Role 39632,55000103 Finance (Manager 39632),Group 4,157 King St,"BGS3372D50435D6E9CA:3,BGS665A12B330EAC0E4:3"
R39633,Role 39633,55000109 Legal (Manager 39633),Group 3,844 High St,"BGSE9B725F502C67C84:3,BGS11EC32D557440974:3,BGS6DA150E54539A9AD:3"
R39634,Role 39634,55000114 Finance (Manager 39634),Group 4,682 King St,"BGS673768C62749D8E8:3,BGS8637E995EB248AE1:3"
R39635,Role 39635,55000105 Facilities (Manager 39635),Group 2,583 Queen St,"BGS50ED08830522A729:3,BGS18AF08AA0656B307:3,BGS7D46053B25BAB64C:3,BGSD72CBFF7E0B8C157:3"
R39636,Role 39636,55000140 Operations (Manager 39636),Group 5,359 High St,"BGS583E185FB047865F:3,BGSA0C4C996116185E4:3,BGS6E89B08C3CC41E80:3"
R39637,Role 39637,55000083 HR (Manager 39637),Group 3,406 Queen St,"BGSC39A6BFFF8608F35:3,BGSE025CE6C272A8551:3"
R39638,Role 39638,55000117 Risk (Manager 39638),Group 7,149 Queen St,"BGS89EC51E64E3C9B07:3,BGSACEDA885468F307C:3,BGS6822B74A977C5BDA:3,BGSFAB93CE4E37DD610:3"
R39639,Role 39639,55000161 Communications (Manager 39639),Group 3,976 High St,"BGSA25706D80B7356AF:3,BGS0A34E9C4D0E1C183:3,BGSA2E0D7BC405A4CBD:3,BGSC34CF5B925E35C9F:3,BGSB83D7209D4937051:3"
R39640,Role 39640,55000132 Technology (Manager 39640),Group 1,475 High St,"BGS3462C4F4E8143329:3,BGSD8C47D92243F16F1:3,BGS5AF2556180B2F6DD:3,BGSA0688E0367C51C56:3"
R39641,Role 39641,55000156 Customer Service (Manager 39641),Group 4,448 Main St,"BGSD6ECF2FABDD81C4C:3,BGSB14FAE57842BD560:3"
R39642,Role 39642,55000177 Customer Service (Manager 39642),Group 3,594 Queen St,"BGSCDC8AC96485587EF:3,BGSB763B320830420C3:3,BGS832A763FAFC539DE:3,BGSF7A35E84D845F6A4:3"
R39643,Role 39643,55000062 Compliance (Manager 39643),Group 7,149 King St,"BGS35E0259999EABA3D:3,BGSEBCD7F195C619A7E:3,BGSCE681D83E366A8D3:3,BGSAE69536150D39546:3"
R39644,Role 39644,55000056 Finance (Manager 39644),Group 6,978 Queen St,"BGS4C94EAAB5C92592A:3,BGSFD96C8FFFB2C20F3:3"
R39645,Role 39645,55000164 Facilities (Manager 39645),Group 4,19 Queen St,"BGSCB3B88E15A5D6ABC:3,BGS35020FC149DCE065:3,BGS9D5C9469CE9E9C1F:3,BGS0299F97535C8058B:3"
R39646,Role 39646,55000152 Strategy (Manager 39646),Group 5,809 King St,"BGS68E46C116FD6F216:3,BGS35E0259999EABA3D:3"
R39647,Role 39647,55000053 Marketing (Manager 39647),Group 5,874 King St,"BGS892AFE6A4C1206D4:3,BGS27BCAC2FD1666FBF:3,BGS3D5BFF32B9FFAE1B:3,BGSF7632B5996E9F42C:3,BGS48BEFE20599921D7:3"
R39648,Role 39648,55000146 Legal (Manager 39648),Group 2,256 Main St,"BGS8A00521EE380BB26:3,BGS0EF954EF4AC09CFE:3"
R39649,Role 39649,55000199 Compliance (Manager 39649),Group 6,203 High St,"BGS91A3FF001E7B2628:3,BGS73C1F50854E30CEE:3,BGSB3CAEF8C3DD8B17F:3,BGS499C707779FFAF6B:3,BGS3C34F2952C43DCCD:3"
R39650,Role 39650,55000040 Operations (Manager 39650),Group 2,161 Main St,"BGS754DFDE81E184E05:3,BGS444360BBCC72C8D8:3,BGSC76A3448FD7F381E:3"
R39651,Role 39651,55000094 Marketing (Manager 39651),Group 5,712 High St,"BGSDDCC4465FF0361F9:3,BGS4D8356F25D37CCDC:3,BGS40484B7F5204465C:3"
R39652,Role 39652,55000071 Communications (Manager 39652),Group 7,818 Queen St,"BGS15650B4E5B3E1E4A:3,BGS022B6AAB662C8AAB:3,BGS021FE67E0E65E481:3,BGS55501505B01ACD13:3"
R39653,Role 39653,55000135 Sales (Manager 39653),Group 7,65 Main St,"BGSD5CA9BF445C13747:3,BGS9DE6581ECE190A6E:3,BGSC9E1CD39ACE390D1:3,BGSAF58150E90A5218D:3"
R39654,Role 39654,55000001 Strategy (Manager 39654),Group 4,241 Main St,"BGS87C076D0C949BF6B:3,BGSA5E5E9D8AAED6C9B:3"
R39655,Role 39655,55000124 Risk (Manager 39655),Group 1,740 King St,"BGSBA9834ACC5056D82:3,BGSACAD9E7308D5393C:3"
R39656,Role 39656,55000179 Marketing (Manager 39656),Group 7,394 Main St,"BGSE02F2E262119F4C3:3,BGS75D155D83FFAF8A7:3,BGS37C279F20B117D5A:3"
R39657,Role 39657,55000076 Research (Manager 39657),Group 3,776 Queen St,"BGSFF6135AEC990FC51:3,BGS38B52783BCFC62E9:3"
R39658,Role 39658,55000014 Marketing (Manager 39658),Group 4,188 High St,"BGS5B2AD503C1F9B4D6:3,BGS1E797325923FBAF6:3,BGS6F5C84DC3B757BCA:3"
R39659,Role 39659,55000172 Risk (Manager 39659),Group 1,746 Queen St,"BGSF39C8518F52E8016:3,BGSD10CD3154C9600CE:3,BGSE7312864D9AA2FF2:3,BGS98A2B2480E5D2BA8:3"
R39660,Role 39660,55000048 Sales (Manager 39660),Group 6,42 King St,"BGS1ABE7FC4E49E14C0:3,BGSE89F0943D89EBCC0:3,BGS136FCEA34751DE2F:3,BGS54E05D77882FF95B:3"
R39661,Role 39661,55000178 Facilities (Manager 39661),Group 7,848 Queen St,"BGS7BC24C5CBAF99127:3,BGS20C42D59D355B726:3,BGSFD89E00425C551A9:3"
R39662,Role 39662,55000022 Compliance (Manager 39662),Group 7,938 Queen St,"BGS3925F5DFA6367472:3,BGS77C5D345288989AD:3,BGS5C2D2C22D168945B:3,BGSA191BD9F9128A4A8:3,BGSEB43662F4F36A804:3"
R39663,Role 39663,55000154 Marketing (Manager 39663),Group 3,694 Main St,"BGSD06CC07682FA72F0:3,BGS5CE63BEE1ED769ED:3,BGSE4448F36E77AE833:3,BGS5DC14E3E7E3762AD:3"
R39664,Role 39664,55000152 Operations (Manager 39664),Group 2,696 King St,"BGSDAD77DEEA19F45BC:3,BGS685312641FDD2698:3,BGS1947A2B8DBAF4232:3,BGS031F8F01F0CF3156:3"
R39665,Role 39665,55000048 Sales (Manager 39665),Group 2,469 High St,"BGSC29C72E7FC005CC0:3,BGSC3D8CAE0B04827DD:3,BGSFB85BC845433D5F7:3"
R39666,Role 39666,55000165 Risk (Manager 39666),Group 1,404 Queen St,"BGS92A1FF1F7B977119:3,BGSC1F91E85E5CF8638:3,BGSA335C691BF4739E6:3,BGSD2ECC1B38BAB1AC6:3,BGS6D45414A54776F52:3"
R39667,Role 39667,55000001 Legal (Manager 39667),Group 6,108 King St,"BGSEF6E18097E2E2E5D:3,BGSB540205D9728DC6D:3"
R39668,Role 39668,55000080 Product (Manager 39668),Group 6,274 Queen St,"BGS35BAC8E65DB625CF:3,BGS646CF8025C88764E:3"
R39669,Role 39669,55000126 Legal (Manager 39669),Group 3,877 Main St,"BGS1B84A1E5C504A1F0:3,BGS809E82B860725187:3,BGS22284C6BFE86671C:3,BGSBAC0C367A1102A49:3,BGS90ECE122B75B4AFA:3"
R39670,Role 39670,55000017 Legal (Manager 39670),Group 1,166 High St,"BGSA9BB5DB12EE65967:3,BGS086933BED6002FD7:3,BGSA3F85FE7587AF6FF:3,BGS27D76BC5B903515C:3,BGSDEF9A2ADD1DE8E94:3"
R39671,Role 39671,55000047 Operations (Manager 39671),Group 5,986 Queen St,"BGSE4C99F3DC9C59FA5:3,BGS5E30D5B01CA1F465:3"
R39672,Role 39672,55000031 Technology (Manager 39672),Group 2,422 Main St,"BGSAE9ACAB53EAA9B9E:3,BGS9FC32D710A0931C8:3,BGS27FDAB977AC7C565:3"
R39673,Role 39673,55000196 Facilities (Manager 39673),Group 5,9 King St,"BGS51306F80F6345740:3,BGS4D1495405A92E575:3,BGSD5269C1D5B24AA5C:3,BGS4D5A5CE45FAE9D23:3,BGS1C339FBF12A00F47:3"
R39674,Role 39674,55000119 Sales (Manager 39674),Group 4,50 Queen St,"BGS1C95CDFB6B40DDB3:3,BGSE28D8CC46006BA89:3,BGSC0A00C34AF62F1B2:3"
R39675,Role 39675,55000095 Strategy (Manager 39675),Group 6,338 Queen St,"BGSFF49E1B456DA4DF5:3,BGSCA7CF1084CF106C6:3,BGSB1AF22DC688B1A84:3,BGS8DFACD506FBBF589:3"
R39676,Role 39676,55000078 Research (Manager 39676),Group 1,194 High St,"BGS1210355F0B5E3179:3,BGSA41F0A65B596A93B:3,BGSFCACE39C9D4B79EF:3"
R39677,Role 39677,55000064 Legal (Manager 39677),Group 1,991 Queen St,"BGSD35D1D9D596AF085:3,BGS09FE07E9ABEF9279:3"
R39678,Role 39678,55000021 Sales (Manager 39678),Group 7,871 High St,"BGS5BE9CDFC9F146C60:3,BGSB14D5C0A1005D51F:3,BGS95DB7621E3FE4ABE:3,BGS66966433AE044986:3"
R39679,Role 39679,55000120 Communications (Manager 39679),Group 4,831 King St,"BGSDF7EDEFBE41201E6:3,BGSA18CD9526EDE202C:3,BGS53D88FFB8887E83B:3,BGS926290A7E9E3FBAE:3,BGS3251B6714ADDB031:3"
R39680,Role 39680,55000159 Product (Manager 39680),Group 7,677 High St,"BGSC3F73043A91C4A5C:3,BGS8DD6220CC1702A5D:3,BGS759844A9BC43F261:3,BGS79521EBDBD24AFCB:3"
R39681,Role 39681,55000127 Product (Manager 39681),Group 7,213 High St,"BGS9B8D4F1204C5F824:3,BGS50282BDA5095B254:3"
R39682,Role 39682,55000006 HR (Manager 39682),Group 3,153 Queen St,"BGS6AD2779DA3B0570F:3,BGS59CB24B0E7AE1CC7:3,BGS0B9B3B033E1F5450:3,BGS904698902153D5FB:3"
R39683,Role 39683,55000107 HR (Manager 39683),Group 1,368 King St,"BGS16305E028E02DD95:3,BGS4FC0F6E0178EA79A:3,BGS3067A1C8692CB62A:3,BGS9E38DF7ECFA6730D:3,BGS0CFB94DC7D64E4D2:3"
R39684,Role 39684,55000045 Sales (Manager 39684),Group 3,376 High St,"BGSEC13FB7F7F76752B:3,BGSBD7119D4358302D5:3"
R39685,Role 39685,55000049 HR (Manager 39685),Group 7,218 Queen St,"BGSF0B7D9F6AD77A26D:3,BGS99D2B1449388E599:3"
R39686,Role 39686,55000120 Legal (Manager 39686),Group 4,128 Main St,"BGS562223EA3C808E8C:3,BGS686D1ADEEAE775F2:3,BGS4ED96B54469EF13F:3"
R39687,Role 39687,55000177 Legal (Manager 39687),Group 1,636 Main St,"BGSAC45C6A8D83AAE9D:3,BGS59C813809B89AEA3:3,BGS26D4248150874313:3,BGS18D50FA0BD189C2D:3"
R39688,Role 39688,55000061 Facilities (Manager 39688),Group 3,96 High St,"BGSEBB2F94AF45A5723:3,BGS615EB7CAE6B1CECB:3"
R39689,Role 39689,55000032 Finance (Manager 39689),Group 1,254 Main St,"BGSDEDEE32A22133629:3,BGSCECAA19592AAAAC3:3"
R39690,Role 39690,55000155 Sales (Manager 39690),Group 6,330 King St,"BGSB2ECFFE33E4F3CE8:3,BGSFB994B444B79264A:3"
R39691,Role 39691,55000131 Compliance (Manager 39691),Group 6,313 King St,"BGS1592BF22DC18B30E:3,BGS94A2D63A61AD014F:3,BGS2102F90D4F04DBF0:3"
R39692,Role 39692,55000151 Research (Manager 39692),Group 7,761 King St,"BGS4079FAE87AD496B7:3,BGS8D1B555B2A74B24D:3,BGS2454DA83F047A638:3,BGS554719C3268AFE49:3"
R39693,Role 39693,55000085 Sales (Manager 39693),Group 3,139 Main St,"BGS9CF083B07FF3C39C:3,BGSE627F059766EBA35:3,BGS58225D7EB1DB4573:3"
R39694,Role 39694,55000057 Communications (Manager 39694),Group 2,557 Main St,"BGS9C6B1F6308059C02:3,BGSF85FD73D260AC132:3,BGSD8CD264425B60767:3"
R39695,Role 39695,55000078 Compliance (Manager 39695),Group 5,146 High St,"BGSBA3632FE67F12CF4:3,BGS128BED348CB9F759:3,BGSCAE71F7A846835F7:3"
R39696,Role 39696,55000032 Product (Manager 39696),Group 3,437 King St,"BGS86A1FDCECB216240:3,BGS23980F006B60C37F:3"
R39697,Role 39697,55000024 Facilities (Manager 39697),Group 1,572 King St,"BGS2552248732F53010:3,BGS4FB42E62791896FB:3,BGSEE92D622FDC43381:3"
R39698,Role 39698,55000026 Operations (Manager 39698),Group 7,151 Main St,"BGS452905433CADADE9:3,BGS4B406907E069BD04:3,BGSEC50CBA69EFCD3B6:3,BGS0BB8794C269B5B6F:3,BGS0A9466CE0DD7F556:3"
R39699,Role 39699,55000014 Communications (Manager 39699),Group 7,299 High St,"BGS08FFFD5E72CC6EC8:3,BGSD460BD48D4E921FC:3,BGS83124A67E1AF3159:3,BGSF61265D09FDEBE19:3"
R39700,Role 39700,55000010 Sales (Manager 39700),Group 7,374 Queen St,"BGS3C75F40FA724551C:3,BGSBE15913555AEC1F1:3,BGS3C9AEB2B80E978DE:3"
R39701,Role 39701,55000149 Legal (Manager 39701),Group 1,247 Queen St,"BGS105AF2F3AA56FCAF:3,BGS761463401573EFF9:3,BGSB0F560E11E37571E:3,BGSB948DAE8E868C088:3"
R39702,Role 39702,55000009 Product (Manager 39702),Group 3,285 High St,"BGSB006BB14E3CC54BF:3,BGS8FE1E67AF469FAA8:3,BGSE793459F20E0F7EF:3"
R39703,Role 39703,55000044 Technology (Manager 39703),Group 6,453 King St,"BGS865F7366D999412F:3,BGSFF9E9A2F40B2FE10:3"
R39704,Role 39704,55000068 Customer Service (Manager 39704),Group 1,185 Main St,"BGSAACBC0D624C2FB1C:3,BGSBE3E9928EF6B426E:3,BGS20F0F54F740E3739:3"
R39705,Role 39705,55000195 Legal (Manager 39705),Group 4,695 Main St,"BGS4E0C999951A99A16:3,BGS604A49EEE17C561E:3"
R39706,Role 39706,55000077 Product (Manager 39706),Group 6,246 High St,"BGSFBCDCDD29778A94A:3,BGS4436A4F2D8C764F6:3,BGS26E8AD2D6E22369F:3,BGSFE39553475ACB99D:3"
R39707,Role 39707,55000031 Legal (Manager 39707),Group 7,34 King St,"BGS7760D71BBCCCF95D:3,BGSC5E21BC46F62312F:3,BGSBCD47357FB85D91F:3,BGS1934844306A7AA89:3,BGS955B3985596169DE:3"
R39708,Role 39708,55000090 Customer Service (Manager 39708),Group 5,272 Main St,"BGSAEF89D0DA853F29A:3,BGS4537F9BA725FEEE7:3,BGS539C35460F6DE38E:3,BGS3FEFB680A8BC2E42:3,BGS36ADA69ED20DACB8:3"
R39709,Role 39709,55000155 Finance (Manager 39709),Group 7,867 King St,"BGSEA524F30DAC45C58:3,BGSB1DB04AD2944C34E:3,BGSFA7C59DFCA8D42F8:3"
R39710,Role 39710,55000043 Marketing (Manager 39710),Group 3,766 High St,"BGS015D3EEA85540E92:3,BGS0DE80C0F1C123947:3"
R39711,Role 39711,55000199 Facilities (Manager 39711),Group 1,267 High St,"BGS4135F47A40229E8A:3,BGSD3886C073F16F827:3"
R39712,Role 39712,55000087 HR (Manager 39712),Group 2,99 King St,"BGS7328E455443EE429:3,BGS40A80FF7504836A7:3,BGS727E203B4010E8FF:3,BGS440E218E4F602580:3,BGS6D214100FECF93E8:3"
R39713,Role 39713,55000141 Technology (Manager 39713),Group 2,228 King St,"BGS493B5115126BCFAF:3,BGS5A024B48E22E02C0:3,BGS925C75648D5B41E6:3,BGSAF4CBA2EC4F1FCC2:3,BGSB1DB04AD2944C34E:3"
R39714,Role 39714,55000064 Strategy (Manager 39714),Group 4,431 King St,"BGSEE88B079130B9AD7:3,BGS22ECCD82891D8370:3,BGS2A51F8D5CE238BFA:3,BGS5DD68A433EF5E520:3,BGS508A7165659DB666:3"
R39715,Role 39715,55000199 Finance (Manager 39715),Group 7,717 High St,"BGSDF3CFE875E5F7208:3,BGSA07DD6DE2C84CB29:3,BGSC3DBE3B8C8BC6F41:3,BGSA845A1156F88B951:3"
R39716,Role 39716,55000104 Research (Manager 39716),Group 3,951 Queen St,"BGSFAFCA17CEBB3CF66:3,BGS8AB9AC9D8EA095EA:3"
R39717,Role 39717,55000190 HR (Manager 39717),Group 7,160 Queen St,"BGS013826FF406F1B47:3,BGS78E0DD688897ECCE:3"
R39718,Role 39718,55000069 Risk (Manager 39718),Group 7,6 Queen St,"BGSC4A0A2749576DF41:3,BGS84583864E9BA30F0:3,BGS896D2F24FA5830E1:3,BGS3574C34BBB612C66:3"
R39719,Role 39719,55000111 Customer Service (Manager 39719),Group 2,971 Queen St,"BGSCC5EF576C9A0FB0F:3,BGS22D409AF96102949:3,BGS215A668CB2E7BC38:3"
R39720,Role 39720,55000145 Customer Service (Manager 39720),Group 6,903 Queen St,"BGS9251EA1A75AD6727:3,BGS25000585BCE904BA:3,BGSD3E3C16F758F6BE9:3,BGS792AB87B6A8DD6F5:3,BGS253F81B980A32826:3"
R39721,Role 39721,55000014 Sales (Manager 39721),Group 7,903 High St,"BGS97C323C2220568C0:3,BGS922398778459B5CE:3"
